distance_cum,altitude,lon,lat
18875,,3.14939,44.18128
18926,732.0,3.15,44.18112
18958,738.0,3.15037,44.18103
18958,,3.15126,44.181
19044,756.0,3.15142,44.18099
19087,761.0,3.15194,44.18109
19087,,3.15208,44.1811
19112,765.0,3.15224,44.18106
19112,,3.15233,44.18102
19112,,3.15242,44.18096
19144,762.0,3.15258,44.1809
19144,,3.15265,44.18091
19144,,3.15269,44.18093
19144,,3.15269,44.18096
19144,,3.1527,44.18099
19144,,3.15266,44.1812
19206,766.0,3.15249,44.18145
19206,,3.1524,44.18153
19233,768.0,3.15225,44.18162
19259,770.0,3.15198,44.18175
19259,,3.15192,44.18179
19259,,3.1519,44.18182
19259,,3.15196,44.18184
19298,773.0,3.15245,44.18168
19319,774.0,3.15269,44.18159
19376,783.0,3.1532,44.18125
19415,789.0,3.15354,44.181
19444,794.0,3.15388,44.18092
19444,,3.15401,44.18086
19494,798.0,3.15434,44.18062
19518,799.0,3.1546,44.18051
19555,801.0,3.15506,44.18046
19595,804.0,3.15554,44.18038
19652,807.0,3.15625,44.18035
19686,809.0,3.15668,44.18033
19686,,3.15693,44.18026
19756,810.0,3.15746,44.18004
19806,811.0,3.15802,44.17984
19806,,3.15823,44.17976
19842,810.0,3.15839,44.17966
19842,,3.15852,44.17955
19877,810.0,3.15862,44.17939
19905,811.0,3.15884,44.1792
19928,812.0,3.15901,44.17903
19928,,3.15911,44.17894
19976,814.0,3.15948,44.17876
19976,,3.15958,44.17869
20022,815.0,3.15984,44.17844
20045,816.0,3.15997,44.17825
20184,818.0,3.16127,44.17743
20216,818.0,3.16157,44.17723
20322,820.0,3.16262,44.17665
20372,820.0,3.16315,44.17642
20372,,3.16332,44.17627
20420,821.0,3.16347,44.17605
20460,821.0,3.16368,44.17572
20487,821.0,3.16394,44.17557
20487,,3.16405,44.17548
20511,820.0,3.16411,44.17539
20546,820.0,3.16438,44.17514
20546,,3.16451,44.17518
20571,817.0,3.16464,44.17526
20638,813.0,3.1652,44.17571
20638,,3.16529,44.17579
20678,811.0,3.16544,44.17602
20709,811.0,3.16551,44.1763
20735,811.0,3.16554,44.17653
20759,810.0,3.1656,44.17674
20803,808.0,3.1656,44.17714
20803,,3.16553,44.17726
20842,806.0,3.16553,44.17748
20842,,3.16544,44.1776
20870,806.0,3.16533,44.17769
20894,805.0,3.16512,44.17784
20927,804.0,3.16492,44.1781
20927,,3.16494,44.17816
20927,,3.165,44.17823
20980,799.0,3.16541,44.17842
21031,797.0,3.16599,44.17862
21031,,3.1662,44.17864
