bib,name,status,category,sex,country,Départ,P7,Cresse,Rozier,Truel,St André,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,Arrivée,MassebiauD
3506,Sebastien GODET,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:48.000+00:00,2023-10-20T05:32:01.000+00:00,2023-10-20T06:35:45.000+00:00,2023-10-20T08:07:21.000+00:00,2023-10-20T09:57:35.000+00:00,2023-10-20T11:07:10.000+00:00,2023-10-20T12:21:52.000+00:00,2023-10-20T13:28:47.000+00:00,2023-10-20T13:59:07.000+00:00,2023-10-20T14:36:26.000+00:00,2023-10-20T15:15:14.000+00:00,
3089,Nicholas BERRY,FINISHER,M1-M2H,MALE,GB,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:27.000+00:00,2023-10-20T05:33:37.000+00:00,2023-10-20T06:37:34.000+00:00,2023-10-20T08:07:42.000+00:00,2023-10-20T09:56:13.000+00:00,2023-10-20T11:09:12.000+00:00,2023-10-20T12:20:41.000+00:00,2023-10-20T13:25:22.000+00:00,2023-10-20T13:55:50.000+00:00,2023-10-20T14:34:10.000+00:00,2023-10-20T15:16:01.000+00:00,
3509,Alan RAFFIN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:27.000+00:00,2023-10-20T05:36:06.000+00:00,2023-10-20T06:41:28.000+00:00,2023-10-20T08:10:47.000+00:00,2023-10-20T09:58:41.000+00:00,2023-10-20T11:13:24.000+00:00,2023-10-20T12:24:21.000+00:00,2023-10-20T13:30:17.000+00:00,2023-10-20T14:00:18.000+00:00,2023-10-20T14:37:35.000+00:00,2023-10-20T15:19:45.000+00:00,
3019,Aurelien COLLET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:45:45.000+00:00,2023-10-20T05:26:31.000+00:00,2023-10-20T06:33:56.000+00:00,2023-10-20T08:04:20.000+00:00,2023-10-20T09:54:25.000+00:00,2023-10-20T11:06:41.000+00:00,2023-10-20T12:18:36.000+00:00,2023-10-20T13:26:22.000+00:00,2023-10-20T14:05:10.000+00:00,2023-10-20T14:45:25.000+00:00,2023-10-20T15:28:20.000+00:00,
4298,Régis DURAND,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:47.000+00:00,2023-10-20T05:35:48.000+00:00,2023-10-20T06:41:31.000+00:00,2023-10-20T08:13:00.000+00:00,2023-10-20T10:03:04.000+00:00,2023-10-20T11:18:19.000+00:00,2023-10-20T12:33:31.000+00:00,2023-10-20T13:40:12.000+00:00,2023-10-20T14:12:44.000+00:00,2023-10-20T14:49:37.000+00:00,2023-10-20T15:30:55.000+00:00,
3069,Florian PETIT,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:47:24.000+00:00,2023-10-20T05:32:22.000+00:00,2023-10-20T06:38:04.000+00:00,2023-10-20T08:07:41.000+00:00,2023-10-20T10:04:54.000+00:00,2023-10-20T11:24:27.000+00:00,2023-10-20T12:34:58.000+00:00,2023-10-20T13:43:27.000+00:00,2023-10-20T14:14:12.000+00:00,2023-10-20T14:50:43.000+00:00,2023-10-20T15:32:02.000+00:00,
3082,Fabien GADET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:48:14.000+00:00,2023-10-20T05:32:34.000+00:00,2023-10-20T06:40:24.000+00:00,2023-10-20T08:11:43.000+00:00,2023-10-20T10:09:55.000+00:00,2023-10-20T11:24:34.000+00:00,2023-10-20T12:41:18.000+00:00,2023-10-20T13:46:26.000+00:00,2023-10-20T14:18:16.000+00:00,2023-10-20T14:55:27.000+00:00,2023-10-20T15:42:02.000+00:00,
3496,Antoine LECOCQ,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:48:23.000+00:00,2023-10-20T05:30:49.000+00:00,2023-10-20T06:35:47.000+00:00,2023-10-20T08:07:50.000+00:00,2023-10-20T10:02:30.000+00:00,2023-10-20T11:24:06.000+00:00,2023-10-20T12:39:18.000+00:00,2023-10-20T13:49:39.000+00:00,2023-10-20T14:21:32.000+00:00,2023-10-20T15:01:36.000+00:00,2023-10-20T15:45:39.000+00:00,
3148,Victor LETERTRE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:48:26.000+00:00,2023-10-20T05:33:14.000+00:00,2023-10-20T06:35:50.000+00:00,2023-10-20T08:05:37.000+00:00,2023-10-20T09:55:14.000+00:00,2023-10-20T11:16:27.000+00:00,2023-10-20T12:29:19.000+00:00,2023-10-20T13:44:03.000+00:00,2023-10-20T14:18:29.000+00:00,2023-10-20T14:57:12.000+00:00,2023-10-20T15:54:01.000+00:00,
3010,Jennifer LEMOINE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:50.000+00:00,2023-10-20T05:37:29.000+00:00,2023-10-20T06:47:27.000+00:00,2023-10-20T08:21:57.000+00:00,2023-10-20T10:14:42.000+00:00,2023-10-20T11:28:54.000+00:00,2023-10-20T12:44:35.000+00:00,2023-10-20T13:56:44.000+00:00,2023-10-20T14:28:27.000+00:00,2023-10-20T15:11:32.000+00:00,2023-10-20T16:03:18.000+00:00,
3071,Florian VERCASSON,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:48:53.000+00:00,2023-10-20T05:36:05.000+00:00,2023-10-20T06:44:58.000+00:00,2023-10-20T08:13:33.000+00:00,2023-10-20T10:08:26.000+00:00,2023-10-20T11:25:26.000+00:00,2023-10-20T12:44:21.000+00:00,2023-10-20T14:02:07.000+00:00,2023-10-20T14:33:47.000+00:00,2023-10-20T15:13:00.000+00:00,2023-10-20T16:51:56.000+00:00,
3079,Bertrand PAILLEUX,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:52.000+00:00,2023-10-20T05:35:51.000+00:00,2023-10-20T06:41:18.000+00:00,2023-10-20T08:11:22.000+00:00,2023-10-20T10:14:30.000+00:00,2023-10-20T11:34:14.000+00:00,2023-10-20T12:52:48.000+00:00,2023-10-20T13:59:58.000+00:00,2023-10-20T14:33:35.000+00:00,2023-10-20T15:14:02.000+00:00,2023-10-20T15:57:54.000+00:00,
3512,Remi MARTINEZ,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:56.000+00:00,2023-10-20T05:37:31.000+00:00,2023-10-20T06:47:55.000+00:00,2023-10-20T08:22:48.000+00:00,2023-10-20T10:16:30.000+00:00,2023-10-20T11:34:53.000+00:00,2023-10-20T12:54:00.000+00:00,2023-10-20T14:04:20.000+00:00,2023-10-20T14:38:19.000+00:00,2023-10-20T15:21:55.000+00:00,2023-10-20T16:01:30.000+00:00,
3686,Laurent DE GENNARO,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:51:45.000+00:00,2023-10-20T05:39:45.000+00:00,2023-10-20T06:53:06.000+00:00,2023-10-20T08:31:46.000+00:00,2023-10-20T10:30:38.000+00:00,2023-10-20T11:45:10.000+00:00,2023-10-20T13:00:34.000+00:00,2023-10-20T14:09:43.000+00:00,2023-10-20T14:40:22.000+00:00,2023-10-20T15:21:11.000+00:00,2023-10-20T16:06:34.000+00:00,
3054,Josselin GORCE,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:26.000+00:00,2023-10-20T05:33:36.000+00:00,2023-10-20T06:40:53.000+00:00,2023-10-20T08:19:27.000+00:00,2023-10-20T10:14:50.000+00:00,2023-10-20T11:36:39.000+00:00,2023-10-20T13:00:57.000+00:00,2023-10-20T14:11:23.000+00:00,2023-10-20T14:43:16.000+00:00,2023-10-20T15:23:48.000+00:00,2023-10-20T16:11:22.000+00:00,
3508,Wilfried TACQUARD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:48:32.000+00:00,2023-10-20T05:30:24.000+00:00,2023-10-20T06:34:45.000+00:00,2023-10-20T08:07:25.000+00:00,2023-10-20T10:07:20.000+00:00,2023-10-20T11:27:45.000+00:00,2023-10-20T12:46:42.000+00:00,2023-10-20T14:11:02.000+00:00,2023-10-20T14:44:34.000+00:00,2023-10-20T15:26:52.000+00:00,2023-10-20T16:16:49.000+00:00,
3074,Bertrand GRAS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:45.000+00:00,2023-10-20T05:35:32.000+00:00,2023-10-20T06:44:41.000+00:00,2023-10-20T08:22:11.000+00:00,2023-10-20T10:18:28.000+00:00,2023-10-20T11:41:00.000+00:00,2023-10-20T12:58:48.000+00:00,2023-10-20T14:18:17.000+00:00,2023-10-20T14:50:56.000+00:00,2023-10-20T15:32:33.000+00:00,2023-10-20T16:17:51.000+00:00,
3095,Eric RESSENCOURT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:55.000+00:00,2023-10-20T05:40:53.000+00:00,2023-10-20T06:53:08.000+00:00,2023-10-20T08:28:50.000+00:00,2023-10-20T10:28:27.000+00:00,2023-10-20T11:48:07.000+00:00,2023-10-20T13:07:05.000+00:00,2023-10-20T14:20:34.000+00:00,2023-10-20T14:53:10.000+00:00,2023-10-20T15:32:03.000+00:00,2023-10-20T16:19:02.000+00:00,
3075,Pierre BONEF,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:51.000+00:00,2023-10-20T05:38:02.000+00:00,2023-10-20T06:49:52.000+00:00,2023-10-20T08:26:04.000+00:00,2023-10-20T10:23:46.000+00:00,2023-10-20T11:45:21.000+00:00,2023-10-20T13:05:41.000+00:00,2023-10-20T14:21:47.000+00:00,2023-10-20T14:52:42.000+00:00,2023-10-20T15:36:11.000+00:00,2023-10-20T17:10:00.000+00:00,
3016,Quentin DESHOULLES,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:46:01.000+00:00,2023-10-20T05:26:46.000+00:00,2023-10-20T06:29:23.000+00:00,2023-10-20T07:59:55.000+00:00,2023-10-20T10:01:53.000+00:00,2023-10-20T11:31:27.000+00:00,2023-10-20T13:04:13.000+00:00,2023-10-20T14:16:46.000+00:00,2023-10-20T14:53:28.000+00:00,2023-10-20T15:41:46.000+00:00,2023-10-20T16:21:50.000+00:00,
3014,Marie DOHIN,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:09.000+00:00,2023-10-20T05:42:37.000+00:00,2023-10-20T06:57:03.000+00:00,2023-10-20T08:36:03.000+00:00,2023-10-20T10:36:11.000+00:00,2023-10-20T11:56:45.000+00:00,2023-10-20T13:16:42.000+00:00,2023-10-20T14:27:02.000+00:00,2023-10-20T14:58:08.000+00:00,2023-10-20T15:38:07.000+00:00,2023-10-20T16:22:24.000+00:00,
3513,Julien TRESCARTE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:50.000+00:00,2023-10-20T05:36:05.000+00:00,2023-10-20T06:40:59.000+00:00,2023-10-20T08:12:08.000+00:00,2023-10-20T10:08:44.000+00:00,2023-10-20T11:34:58.000+00:00,2023-10-20T13:06:06.000+00:00,2023-10-20T14:18:49.000+00:00,2023-10-20T14:49:12.000+00:00,2023-10-20T15:38:19.000+00:00,2023-10-20T16:25:29.000+00:00,
3624,Christophe BOBO,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:17.000+00:00,2023-10-20T05:41:50.000+00:00,2023-10-20T06:55:27.000+00:00,2023-10-20T08:30:38.000+00:00,2023-10-20T10:31:16.000+00:00,2023-10-20T11:53:38.000+00:00,2023-10-20T13:16:15.000+00:00,2023-10-20T14:30:40.000+00:00,2023-10-20T15:02:40.000+00:00,2023-10-20T15:45:08.000+00:00,2023-10-20T16:25:55.000+00:00,
3023,Florian SOTTANA,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:36.000+00:00,2023-10-20T05:36:48.000+00:00,2023-10-20T06:46:39.000+00:00,2023-10-20T08:20:52.000+00:00,2023-10-20T10:14:27.000+00:00,2023-10-20T11:32:21.000+00:00,2023-10-20T12:52:41.000+00:00,2023-10-20T14:08:59.000+00:00,2023-10-20T14:41:00.000+00:00,2023-10-20T15:41:48.000+00:00,2023-10-20T16:28:39.000+00:00,
3510,Cédric PEREZ,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:57:42.000+00:00,2023-10-20T05:49:09.000+00:00,2023-10-20T07:08:07.000+00:00,2023-10-20T08:46:50.000+00:00,2023-10-20T10:41:36.000+00:00,2023-10-20T11:59:42.000+00:00,2023-10-20T13:21:15.000+00:00,2023-10-20T14:30:25.000+00:00,2023-10-20T15:02:33.000+00:00,2023-10-20T15:48:04.000+00:00,2023-10-20T16:28:53.000+00:00,
3077,Fabien POGGI,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:44.000+00:00,2023-10-20T05:40:04.000+00:00,2023-10-20T06:49:07.000+00:00,2023-10-20T08:29:16.000+00:00,2023-10-20T10:28:35.000+00:00,2023-10-20T11:56:03.000+00:00,2023-10-20T13:20:24.000+00:00,2023-10-20T14:34:04.000+00:00,2023-10-20T15:06:53.000+00:00,2023-10-20T15:47:01.000+00:00,2023-10-20T16:30:02.000+00:00,
3028,Fanny ARENE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:19.000+00:00,2023-10-20T05:42:13.000+00:00,2023-10-20T06:57:23.000+00:00,2023-10-20T08:40:21.000+00:00,2023-10-20T10:41:37.000+00:00,2023-10-20T11:59:42.000+00:00,2023-10-20T13:20:07.000+00:00,2023-10-20T14:32:28.000+00:00,2023-10-20T15:05:18.000+00:00,2023-10-20T15:48:34.000+00:00,2023-10-20T16:39:58.000+00:00,
3008,Jérémy NION,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:04.000+00:00,2023-10-20T05:59:32.000+00:00,2023-10-20T07:27:16.000+00:00,2023-10-20T09:12:50.000+00:00,2023-10-20T11:08:45.000+00:00,2023-10-20T12:26:28.000+00:00,2023-10-20T13:40:25.000+00:00,2023-10-20T14:55:37.000+00:00,2023-10-20T15:27:46.000+00:00,2023-10-20T16:03:43.000+00:00,2023-10-20T16:42:27.000+00:00,
3096,Wesley DORSEY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:56:59.000+00:00,2023-10-20T05:46:44.000+00:00,2023-10-20T07:03:03.000+00:00,2023-10-20T08:41:43.000+00:00,2023-10-20T10:48:21.000+00:00,2023-10-20T12:11:54.000+00:00,2023-10-20T13:37:33.000+00:00,2023-10-20T14:49:13.000+00:00,2023-10-20T15:23:29.000+00:00,2023-10-20T16:04:32.000+00:00,2023-10-20T16:42:40.000+00:00,
3517,Thibault MÉTAYÉ,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:55:16.000+00:00,2023-10-20T05:42:00.000+00:00,2023-10-20T07:00:59.000+00:00,2023-10-20T08:39:35.000+00:00,2023-10-20T10:43:27.000+00:00,2023-10-20T12:05:45.000+00:00,2023-10-20T13:29:21.000+00:00,2023-10-20T14:49:49.000+00:00,2023-10-20T15:23:41.000+00:00,2023-10-20T16:05:52.000+00:00,2023-10-20T16:47:39.000+00:00,
3093,Jean-François LE CARDINAL,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:45.000+00:00,2023-10-20T05:42:36.000+00:00,2023-10-20T06:59:16.000+00:00,2023-10-20T08:40:15.000+00:00,2023-10-20T10:41:12.000+00:00,2023-10-20T12:02:36.000+00:00,2023-10-20T13:29:50.000+00:00,2023-10-20T14:52:39.000+00:00,2023-10-20T15:23:57.000+00:00,2023-10-20T16:08:33.000+00:00,2023-10-20T16:59:16.000+00:00,
3518,François PELLAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:04.000+00:00,2023-10-20T05:36:16.000+00:00,2023-10-20T06:48:10.000+00:00,2023-10-20T08:26:41.000+00:00,2023-10-20T10:36:09.000+00:00,2023-10-20T12:02:34.000+00:00,2023-10-20T13:28:01.000+00:00,2023-10-20T14:52:40.000+00:00,2023-10-20T15:23:54.000+00:00,2023-10-20T16:08:32.000+00:00,2023-10-20T18:52:48.000+00:00,
4308,Jean-Baptiste GLEZ,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:30.000+00:00,2023-10-20T05:32:56.000+00:00,2023-10-20T06:40:45.000+00:00,2023-10-20T08:10:19.000+00:00,2023-10-20T10:08:05.000+00:00,2023-10-20T11:27:50.000+00:00,2023-10-20T12:56:14.000+00:00,2023-10-20T14:19:09.000+00:00,2023-10-20T15:00:39.000+00:00,2023-10-20T15:45:17.000+00:00,2023-10-20T16:59:59.000+00:00,
3301,Frederic BRUYAS,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:56:30.000+00:00,2023-10-20T05:46:40.000+00:00,2023-10-20T07:05:50.000+00:00,2023-10-20T08:42:18.000+00:00,2023-10-20T10:48:53.000+00:00,2023-10-20T12:13:06.000+00:00,2023-10-20T13:36:05.000+00:00,2023-10-20T14:58:20.000+00:00,2023-10-20T15:32:19.000+00:00,2023-10-20T16:11:45.000+00:00,2023-10-20T16:57:14.000+00:00,
3530,Denis BEYNEL,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:54:54.000+00:00,2023-10-20T05:42:51.000+00:00,2023-10-20T06:58:10.000+00:00,2023-10-20T08:32:04.000+00:00,2023-10-20T10:31:06.000+00:00,2023-10-20T11:55:52.000+00:00,2023-10-20T13:26:17.000+00:00,2023-10-20T14:49:22.000+00:00,2023-10-20T15:22:32.000+00:00,2023-10-20T16:09:13.000+00:00,2023-10-20T16:57:20.000+00:00,
3538,Julien PICHON,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:06.000+00:00,2023-10-20T05:49:30.000+00:00,2023-10-20T07:06:31.000+00:00,2023-10-20T08:47:38.000+00:00,2023-10-20T10:58:40.000+00:00,2023-10-20T12:17:27.000+00:00,2023-10-20T13:36:49.000+00:00,2023-10-20T14:58:16.000+00:00,2023-10-20T15:32:24.000+00:00,2023-10-20T16:15:53.000+00:00,2023-10-20T17:00:05.000+00:00,
3536,Mehdi MAYOU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:55:07.000+00:00,2023-10-20T05:44:44.000+00:00,2023-10-20T07:00:22.000+00:00,2023-10-20T08:39:28.000+00:00,2023-10-20T10:50:50.000+00:00,2023-10-20T12:11:20.000+00:00,2023-10-20T13:35:39.000+00:00,2023-10-20T14:55:08.000+00:00,2023-10-20T15:29:51.000+00:00,2023-10-20T16:15:45.000+00:00,2023-10-20T17:07:17.000+00:00,
3519,Mathieu ESPARON,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:46.000+00:00,2023-10-20T05:42:19.000+00:00,2023-10-20T06:59:04.000+00:00,2023-10-20T08:34:32.000+00:00,2023-10-20T10:43:18.000+00:00,2023-10-20T12:09:38.000+00:00,2023-10-20T13:42:10.000+00:00,2023-10-20T15:03:22.000+00:00,2023-10-20T15:39:08.000+00:00,2023-10-20T16:22:48.000+00:00,2023-10-20T17:14:08.000+00:00,
3156,Cyrille MORANDEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:55:35.000+00:00,2023-10-20T05:45:04.000+00:00,2023-10-20T07:02:23.000+00:00,2023-10-20T08:44:50.000+00:00,2023-10-20T10:51:03.000+00:00,2023-10-20T12:13:06.000+00:00,2023-10-20T13:34:42.000+00:00,2023-10-20T15:01:55.000+00:00,2023-10-20T15:35:48.000+00:00,2023-10-20T16:22:16.000+00:00,2023-10-20T17:16:03.000+00:00,
3127,Benjamin TURCAUD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:37.000+00:00,2023-10-20T05:41:14.000+00:00,2023-10-20T06:57:48.000+00:00,2023-10-20T08:40:10.000+00:00,2023-10-20T10:48:20.000+00:00,2023-10-20T12:11:56.000+00:00,2023-10-20T13:38:14.000+00:00,2023-10-20T15:01:55.000+00:00,2023-10-20T15:34:25.000+00:00,2023-10-20T16:20:10.000+00:00,2023-10-20T17:15:44.000+00:00,
3061,Jeremy BERTOLUTTI,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:01.000+00:00,2023-10-20T05:36:26.000+00:00,2023-10-20T06:55:04.000+00:00,2023-10-20T08:34:26.000+00:00,2023-10-20T10:44:01.000+00:00,2023-10-20T12:11:59.000+00:00,2023-10-20T13:36:12.000+00:00,2023-10-20T14:58:35.000+00:00,2023-10-20T15:33:30.000+00:00,2023-10-20T16:20:10.000+00:00,2023-10-20T17:15:45.000+00:00,
3011,Oana MIHALCEA,FINISHER,M1-M2F,FEMALE,RO,2023-10-20T04:00:16.000+00:00,2023-10-20T04:55:22.000+00:00,2023-10-20T05:46:15.000+00:00,2023-10-20T06:58:44.000+00:00,2023-10-20T08:42:52.000+00:00,2023-10-20T10:42:36.000+00:00,2023-10-20T12:01:02.000+00:00,2023-10-20T13:28:58.000+00:00,2023-10-20T14:49:56.000+00:00,2023-10-20T15:29:00.000+00:00,2023-10-20T16:23:18.000+00:00,2023-10-20T17:17:35.000+00:00,
3083,Dimitri DAURIAC,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:31.000+00:00,2023-10-20T05:38:03.000+00:00,2023-10-20T06:47:10.000+00:00,2023-10-20T08:32:48.000+00:00,2023-10-20T10:41:42.000+00:00,2023-10-20T12:11:25.000+00:00,2023-10-20T13:34:07.000+00:00,2023-10-20T14:55:25.000+00:00,2023-10-20T15:31:21.000+00:00,2023-10-20T16:21:14.000+00:00,2023-10-20T17:17:56.000+00:00,
3116,Melanie FINAS,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:11.000+00:00,2023-10-20T05:39:57.000+00:00,2023-10-20T06:51:51.000+00:00,2023-10-20T08:32:58.000+00:00,2023-10-20T10:40:46.000+00:00,2023-10-20T12:10:48.000+00:00,2023-10-20T13:37:47.000+00:00,2023-10-20T14:59:10.000+00:00,2023-10-20T15:36:36.000+00:00,2023-10-20T16:25:36.000+00:00,2023-10-20T17:22:23.000+00:00,
3024,Adrien ROTA,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:29.000+00:00,2023-10-20T05:49:51.000+00:00,2023-10-20T07:09:00.000+00:00,2023-10-20T08:54:55.000+00:00,2023-10-20T11:07:55.000+00:00,2023-10-20T12:37:32.000+00:00,2023-10-20T13:59:35.000+00:00,2023-10-20T15:20:54.000+00:00,2023-10-20T15:55:14.000+00:00,2023-10-20T16:40:19.000+00:00,2023-10-20T17:26:44.000+00:00,
3688,Patrice MARMET,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:51:36.000+00:00,2023-10-20T05:39:44.000+00:00,2023-10-20T06:54:43.000+00:00,2023-10-20T08:36:07.000+00:00,2023-10-20T10:42:32.000+00:00,2023-10-20T12:02:26.000+00:00,2023-10-20T13:26:52.000+00:00,2023-10-20T14:50:34.000+00:00,2023-10-20T15:24:35.000+00:00,2023-10-20T16:34:00.000+00:00,2023-10-20T17:27:23.000+00:00,
3516,Guillaume DERRIEN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:37.000+00:00,2023-10-20T05:41:36.000+00:00,2023-10-20T06:58:44.000+00:00,2023-10-20T08:40:12.000+00:00,2023-10-20T10:52:28.000+00:00,2023-10-20T12:27:50.000+00:00,2023-10-20T13:57:33.000+00:00,2023-10-20T15:27:27.000+00:00,2023-10-20T16:00:16.000+00:00,2023-10-20T16:42:45.000+00:00,2023-10-20T17:29:08.000+00:00,
3113,Alexis LALANNE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:52:31.000+00:00,2023-10-20T05:41:13.000+00:00,2023-10-20T06:59:14.000+00:00,2023-10-20T08:41:19.000+00:00,2023-10-20T10:58:23.000+00:00,2023-10-20T12:27:02.000+00:00,2023-10-20T13:52:05.000+00:00,2023-10-20T15:17:17.000+00:00,2023-10-20T15:51:56.000+00:00,2023-10-20T16:37:57.000+00:00,2023-10-20T17:29:22.000+00:00,
3528,Pierre CHAUVET,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:57:47.000+00:00,2023-10-20T05:48:18.000+00:00,2023-10-20T07:10:01.000+00:00,2023-10-20T08:55:04.000+00:00,2023-10-20T11:06:35.000+00:00,2023-10-20T12:36:04.000+00:00,2023-10-20T14:01:23.000+00:00,2023-10-20T15:25:27.000+00:00,2023-10-20T15:57:54.000+00:00,2023-10-20T16:46:12.000+00:00,2023-10-20T17:35:02.000+00:00,
3155,Jean Sébastien VEDRENNE,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:55:20.000+00:00,2023-10-20T05:45:14.000+00:00,2023-10-20T07:01:57.000+00:00,2023-10-20T08:44:51.000+00:00,2023-10-20T11:00:56.000+00:00,2023-10-20T12:33:04.000+00:00,2023-10-20T14:00:18.000+00:00,2023-10-20T15:26:32.000+00:00,2023-10-20T16:00:09.000+00:00,2023-10-20T16:44:25.000+00:00,2023-10-20T17:30:09.000+00:00,
3046,Marie JAULIN,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:25.000+00:00,2023-10-20T05:41:53.000+00:00,2023-10-20T07:04:09.000+00:00,2023-10-20T08:50:52.000+00:00,2023-10-20T10:58:30.000+00:00,2023-10-20T12:26:46.000+00:00,2023-10-20T13:55:13.000+00:00,2023-10-20T15:14:39.000+00:00,2023-10-20T15:51:55.000+00:00,2023-10-20T16:38:36.000+00:00,2023-10-20T18:58:45.000+00:00,
3511,Jerome ASTRUC,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:54:19.000+00:00,2023-10-20T05:42:54.000+00:00,2023-10-20T06:58:54.000+00:00,2023-10-20T08:45:00.000+00:00,2023-10-20T11:01:34.000+00:00,2023-10-20T12:27:10.000+00:00,2023-10-20T13:51:28.000+00:00,2023-10-20T15:12:59.000+00:00,2023-10-20T15:51:54.000+00:00,2023-10-20T16:38:41.000+00:00,2023-10-20T17:31:06.000+00:00,
3514,Benjamin BERNARDINI,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:49:51.000+00:00,2023-10-20T05:40:18.000+00:00,2023-10-20T06:54:11.000+00:00,2023-10-20T08:34:26.000+00:00,2023-10-20T10:45:53.000+00:00,2023-10-20T12:26:53.000+00:00,2023-10-20T13:59:37.000+00:00,2023-10-20T15:28:37.000+00:00,2023-10-20T16:06:27.000+00:00,2023-10-20T16:50:02.000+00:00,2023-10-20T17:34:30.000+00:00,
