bib,name,status,category,sex,country,Départ,Cresse,Rozier,Truel,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée,P7
3345,Cedric DUFEIL,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T06:13:13.000+00:00,2022-10-21T07:54:01.000+00:00,2022-10-21T10:02:44.000+00:00,2022-10-21T12:21:30.000+00:00,2022-10-21T13:47:39.000+00:00,2022-10-21T15:39:04.000+00:00,2022-10-21T17:27:55.000+00:00,2022-10-21T19:14:26.000+00:00,2022-10-21T20:04:39.000+00:00,2022-10-21T21:03:16.000+00:00,2022-10-21T21:38:25.000+00:00,2022-10-21T22:17:31.000+00:00,2022-10-21T05:25:36.000+00:00
3690,Fabrice NEGRI,FINISHER,SE H,MALE,FR,2022-10-21T04:15:41.000+00:00,2022-10-21T06:29:53.000+00:00,2022-10-21T08:19:59.000+00:00,2022-10-21T10:24:19.000+00:00,2022-10-21T12:41:42.000+00:00,2022-10-21T14:01:48.000+00:00,2022-10-21T16:00:10.000+00:00,2022-10-21T17:55:14.000+00:00,2022-10-21T19:33:28.000+00:00,2022-10-21T20:18:29.000+00:00,2022-10-21T21:12:21.000+00:00,2022-10-21T21:40:39.000+00:00,2022-10-21T22:21:16.000+00:00,2022-10-21T05:40:16.000+00:00
3383,Jean-Baptiste BOMMIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:57.000+00:00,2022-10-21T06:32:10.000+00:00,2022-10-21T08:11:29.000+00:00,2022-10-21T10:21:12.000+00:00,2022-10-21T12:35:05.000+00:00,2022-10-21T13:52:13.000+00:00,2022-10-21T15:39:38.000+00:00,2022-10-21T17:35:42.000+00:00,2022-10-21T19:09:15.000+00:00,2022-10-21T20:00:34.000+00:00,2022-10-21T20:59:44.000+00:00,2022-10-21T21:40:44.000+00:00,2022-10-21T22:54:24.000+00:00,2022-10-21T05:40:27.000+00:00
3513,Jerome GALLIO,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:56.000+00:00,2022-10-21T05:52:20.000+00:00,2022-10-21T07:20:54.000+00:00,2022-10-21T09:31:11.000+00:00,2022-10-21T12:02:26.000+00:00,2022-10-21T13:22:40.000+00:00,2022-10-21T15:23:45.000+00:00,2022-10-21T17:30:33.000+00:00,2022-10-21T19:12:00.000+00:00,2022-10-21T20:03:48.000+00:00,2022-10-21T21:02:45.000+00:00,2022-10-21T21:41:42.000+00:00,2022-10-21T22:18:17.000+00:00,
3227,Geoffrey CATTIL,FINISHER,SE H,MALE,FR,2022-10-21T04:01:59.000+00:00,2022-10-21T06:18:18.000+00:00,2022-10-21T08:02:08.000+00:00,2022-10-21T10:21:45.000+00:00,2022-10-21T12:45:45.000+00:00,2022-10-21T14:06:44.000+00:00,2022-10-21T16:06:36.000+00:00,2022-10-21T18:01:34.000+00:00,2022-10-21T19:52:10.000+00:00,2022-10-21T20:36:31.000+00:00,2022-10-21T21:22:52.000+00:00,2022-10-21T21:47:03.000+00:00,2022-10-21T22:18:26.000+00:00,
3258,Yannick BRUEL,FINISHER,SE H,MALE,FR,2022-10-21T04:01:52.000+00:00,2022-10-21T05:52:04.000+00:00,2022-10-21T07:18:29.000+00:00,2022-10-21T09:17:45.000+00:00,2022-10-21T11:29:43.000+00:00,2022-10-21T12:49:18.000+00:00,2022-10-21T15:04:11.000+00:00,2022-10-21T17:07:04.000+00:00,2022-10-21T19:09:20.000+00:00,2022-10-21T20:04:37.000+00:00,2022-10-21T21:08:38.000+00:00,2022-10-21T21:42:14.000+00:00,2022-10-21T22:28:31.000+00:00,
3415,Raphael VICARIO,FINISHER,SE H,MALE,FR,2022-10-21T04:15:26.000+00:00,2022-10-21T06:18:05.000+00:00,2022-10-21T07:52:28.000+00:00,2022-10-21T09:56:34.000+00:00,2022-10-21T12:16:35.000+00:00,2022-10-21T13:36:59.000+00:00,2022-10-21T15:37:07.000+00:00,2022-10-21T17:45:27.000+00:00,2022-10-21T19:14:12.000+00:00,2022-10-21T20:08:45.000+00:00,2022-10-21T21:05:41.000+00:00,2022-10-21T21:41:44.000+00:00,2022-10-21T22:20:28.000+00:00,2022-10-21T05:32:39.000+00:00
3323,Jérémie PLANCHENAULT,FINISHER,SE H,MALE,FR,2022-10-21T04:01:57.000+00:00,2022-10-21T05:53:59.000+00:00,2022-10-21T07:26:07.000+00:00,2022-10-21T09:21:03.000+00:00,2022-10-21T11:33:03.000+00:00,2022-10-21T12:49:48.000+00:00,2022-10-21T15:00:21.000+00:00,2022-10-21T17:13:05.000+00:00,2022-10-21T18:51:57.000+00:00,2022-10-21T19:35:55.000+00:00,2022-10-21T20:36:58.000+00:00,2022-10-21T21:47:55.000+00:00,2022-10-21T22:23:10.000+00:00,
3377,Christopher BATTAIS,FINISHER,SE H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:52:24.000+00:00,2022-10-21T07:19:36.000+00:00,2022-10-21T09:16:27.000+00:00,2022-10-21T11:43:00.000+00:00,2022-10-21T13:06:38.000+00:00,2022-10-21T15:02:46.000+00:00,2022-10-21T17:41:30.000+00:00,2022-10-21T19:20:36.000+00:00,2022-10-21T20:12:23.000+00:00,2022-10-21T21:20:48.000+00:00,2022-10-21T21:49:50.000+00:00,2022-10-21T22:22:54.000+00:00,
4182,Stephane SARAZIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:57.000+00:00,2022-10-21T06:24:06.000+00:00,2022-10-21T08:05:28.000+00:00,2022-10-21T10:03:05.000+00:00,2022-10-21T12:11:24.000+00:00,2022-10-21T13:28:10.000+00:00,2022-10-21T15:31:09.000+00:00,2022-10-21T17:30:31.000+00:00,2022-10-21T19:08:22.000+00:00,2022-10-21T19:59:54.000+00:00,2022-10-21T20:59:39.000+00:00,2022-10-21T21:39:25.000+00:00,2022-10-21T22:23:05.000+00:00,2022-10-21T05:37:11.000+00:00
4215,Vincent MAISONHAUTE,FINISHER,SE H,MALE,FR,2022-10-21T04:01:55.000+00:00,2022-10-21T05:52:16.000+00:00,2022-10-21T07:21:21.000+00:00,2022-10-21T09:21:09.000+00:00,2022-10-21T11:39:25.000+00:00,2022-10-21T13:38:17.000+00:00,2022-10-21T15:23:02.000+00:00,2022-10-21T17:21:52.000+00:00,2022-10-21T19:10:42.000+00:00,2022-10-21T20:01:10.000+00:00,2022-10-21T21:02:05.000+00:00,2022-10-21T21:51:35.000+00:00,2022-10-21T23:39:06.000+00:00,
3224,Corentin DUFOUR,FINISHER,SE H,MALE,FR,2022-10-21T04:01:56.000+00:00,2022-10-21T05:52:15.000+00:00,2022-10-21T07:17:53.000+00:00,2022-10-21T09:21:11.000+00:00,2022-10-21T11:39:32.000+00:00,2022-10-21T13:03:13.000+00:00,2022-10-21T15:22:23.000+00:00,2022-10-21T17:21:50.000+00:00,2022-10-21T19:10:42.000+00:00,2022-10-21T20:01:08.000+00:00,2022-10-21T21:02:15.000+00:00,2022-10-21T21:51:32.000+00:00,2022-10-21T22:24:43.000+00:00,
3437,Kerrianne ROGERS,FINISHER,SE F,FEMALE,English,2022-10-21T04:02:07.000+00:00,2022-10-21T06:11:39.000+00:00,2022-10-21T07:53:08.000+00:00,2022-10-21T10:00:42.000+00:00,2022-10-21T12:17:30.000+00:00,2022-10-21T13:50:22.000+00:00,2022-10-21T15:44:20.000+00:00,2022-10-21T17:57:41.000+00:00,2022-10-21T19:35:00.000+00:00,2022-10-21T20:20:36.000+00:00,2022-10-21T21:19:53.000+00:00,2022-10-21T21:50:52.000+00:00,2022-10-21T22:23:27.000+00:00,2022-10-21T05:23:29.000+00:00
3177,Andy JONES,FINISHER,M3-M4H,MALE,GB,2022-10-21T04:02:07.000+00:00,2022-10-21T06:11:39.000+00:00,2022-10-21T07:53:09.000+00:00,2022-10-21T10:00:43.000+00:00,2022-10-21T12:17:28.000+00:00,2022-10-21T13:50:22.000+00:00,2022-10-21T15:44:22.000+00:00,2022-10-21T17:57:39.000+00:00,2022-10-21T19:35:03.000+00:00,2022-10-21T20:20:38.000+00:00,2022-10-21T21:19:54.000+00:00,2022-10-21T21:50:54.000+00:00,2022-10-21T22:23:28.000+00:00,2022-10-21T05:23:30.000+00:00
3334,Samuel CHIESURA,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:08.000+00:00,2022-10-21T06:00:10.000+00:00,2022-10-21T07:41:49.000+00:00,2022-10-21T09:47:08.000+00:00,2022-10-21T12:06:09.000+00:00,2022-10-21T14:15:52.000+00:00,2022-10-21T16:05:44.000+00:00,2022-10-21T18:00:00.000+00:00,2022-10-21T19:39:52.000+00:00,2022-10-21T20:25:30.000+00:00,2022-10-21T21:23:20.000+00:00,2022-10-21T21:53:56.000+00:00,2022-10-21T22:25:09.000+00:00,
3304,Christophe PASQUIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:05.000+00:00,2022-10-21T06:06:59.000+00:00,2022-10-21T07:42:04.000+00:00,2022-10-21T09:52:13.000+00:00,2022-10-21T12:19:22.000+00:00,2022-10-21T13:46:38.000+00:00,2022-10-21T15:39:47.000+00:00,2022-10-21T17:58:18.000+00:00,2022-10-21T19:39:46.000+00:00,2022-10-21T20:31:54.000+00:00,2022-10-21T21:23:14.000+00:00,2022-10-21T21:52:07.000+00:00,2022-10-21T22:29:09.000+00:00,2022-10-21T05:22:39.000+00:00
3598,Nathalie MILOU,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T06:05:04.000+00:00,2022-10-21T07:46:35.000+00:00,2022-10-21T09:58:22.000+00:00,2022-10-21T12:14:43.000+00:00,2022-10-21T13:37:24.000+00:00,2022-10-21T15:41:06.000+00:00,2022-10-21T17:40:23.000+00:00,2022-10-21T19:23:52.000+00:00,2022-10-21T20:13:20.000+00:00,2022-10-21T21:15:18.000+00:00,2022-10-21T21:48:15.000+00:00,2022-10-21T22:36:17.000+00:00,2022-10-21T05:21:08.000+00:00
3597,Fabrice MILOU,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:52.000+00:00,2022-10-21T06:05:00.000+00:00,2022-10-21T07:46:36.000+00:00,2022-10-21T09:58:26.000+00:00,2022-10-21T12:14:45.000+00:00,2022-10-21T13:37:32.000+00:00,2022-10-21T15:41:15.000+00:00,2022-10-21T17:41:02.000+00:00,2022-10-21T19:23:57.000+00:00,2022-10-21T20:13:21.000+00:00,2022-10-21T21:15:47.000+00:00,2022-10-21T21:49:39.000+00:00,2022-10-21T22:33:57.000+00:00,2022-10-21T05:21:08.000+00:00
3347,Pierre-Louis CAYREL,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T06:07:07.000+00:00,2022-10-21T07:44:05.000+00:00,2022-10-21T09:45:34.000+00:00,2022-10-21T11:56:22.000+00:00,2022-10-21T13:14:40.000+00:00,2022-10-21T15:07:36.000+00:00,2022-10-21T17:07:15.000+00:00,2022-10-21T18:40:15.000+00:00,2022-10-21T19:29:50.000+00:00,2022-10-21T20:27:06.000+00:00,2022-10-21T21:29:17.000+00:00,2022-10-21T22:27:16.000+00:00,2022-10-21T05:20:40.000+00:00
4226,Gaëtan ROUVET,FINISHER,SE H,MALE,FR,2022-10-21T04:15:22.000+00:00,2022-10-21T06:07:08.000+00:00,2022-10-21T07:35:12.000+00:00,2022-10-21T09:35:01.000+00:00,2022-10-21T11:39:59.000+00:00,2022-10-21T12:53:49.000+00:00,2022-10-21T14:56:59.000+00:00,2022-10-21T16:44:18.000+00:00,2022-10-21T18:30:12.000+00:00,2022-10-21T19:24:41.000+00:00,2022-10-21T20:30:27.000+00:00,2022-10-21T21:29:17.000+00:00,2022-10-21T22:30:52.000+00:00,2022-10-21T05:24:02.000+00:00
3613,Damien GRIMAUD,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:31.000+00:00,2022-10-21T06:06:08.000+00:00,2022-10-21T07:34:58.000+00:00,2022-10-21T09:37:13.000+00:00,2022-10-21T11:51:04.000+00:00,2022-10-21T13:19:23.000+00:00,2022-10-21T15:33:18.000+00:00,2022-10-21T17:46:57.000+00:00,2022-10-21T19:27:10.000+00:00,2022-10-21T20:16:41.000+00:00,2022-10-21T21:17:05.000+00:00,2022-10-21T21:53:29.000+00:00,2022-10-21T22:33:16.000+00:00,2022-10-21T05:26:06.000+00:00
3713,Philippe LE BERRE,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:16:09.000+00:00,2022-10-21T06:13:54.000+00:00,2022-10-21T07:59:44.000+00:00,2022-10-21T10:07:57.000+00:00,2022-10-21T12:31:52.000+00:00,2022-10-21T14:29:02.000+00:00,2022-10-21T16:11:48.000+00:00,2022-10-21T18:04:26.000+00:00,2022-10-21T19:47:49.000+00:00,2022-10-21T20:33:08.000+00:00,2022-10-21T21:29:55.000+00:00,2022-10-21T21:57:00.000+00:00,2022-10-21T22:29:12.000+00:00,2022-10-21T05:30:56.000+00:00
3276,Julie BESSON,FINISHER,SE F,FEMALE,FR,2022-10-21T04:01:50.000+00:00,2022-10-21T06:02:01.000+00:00,2022-10-21T07:37:01.000+00:00,2022-10-21T09:45:20.000+00:00,2022-10-21T12:04:43.000+00:00,2022-10-21T13:23:43.000+00:00,2022-10-21T15:31:55.000+00:00,2022-10-21T17:28:02.000+00:00,2022-10-21T19:15:06.000+00:00,2022-10-21T20:07:47.000+00:00,2022-10-21T21:11:14.000+00:00,2022-10-21T21:50:45.000+00:00,2022-10-21T22:46:06.000+00:00,2022-10-21T05:18:36.000+00:00
3616,Samuel LELY,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T06:04:53.000+00:00,2022-10-21T07:43:04.000+00:00,2022-10-21T09:37:27.000+00:00,2022-10-21T11:48:28.000+00:00,2022-10-21T13:06:48.000+00:00,2022-10-21T15:15:32.000+00:00,2022-10-21T17:33:18.000+00:00,2022-10-21T19:17:19.000+00:00,2022-10-21T20:08:01.000+00:00,2022-10-21T21:16:20.000+00:00,2022-10-21T21:52:13.000+00:00,2022-10-21T22:32:06.000+00:00,2022-10-21T05:20:37.000+00:00
3704,Alexandre BRAY,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T06:04:56.000+00:00,2022-10-21T07:39:45.000+00:00,2022-10-21T09:37:29.000+00:00,2022-10-21T11:48:35.000+00:00,2022-10-21T13:06:52.000+00:00,2022-10-21T15:19:21.000+00:00,2022-10-21T17:45:53.000+00:00,2022-10-21T19:17:22.000+00:00,2022-10-21T20:08:02.000+00:00,2022-10-21T21:16:25.000+00:00,2022-10-21T21:52:15.000+00:00,2022-10-21T22:32:08.000+00:00,2022-10-21T05:20:36.000+00:00
3412,Claude CORRE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:52:31.000+00:00,2022-10-21T07:27:00.000+00:00,2022-10-21T09:32:53.000+00:00,2022-10-21T11:57:04.000+00:00,2022-10-21T13:38:42.000+00:00,2022-10-21T15:47:34.000+00:00,2022-10-21T17:56:06.000+00:00,2022-10-21T19:27:01.000+00:00,2022-10-21T20:19:11.000+00:00,2022-10-21T21:16:26.000+00:00,2022-10-21T21:57:50.000+00:00,2022-10-21T23:12:11.000+00:00,
3166,Paul FEIX,FINISHER,SE H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T05:46:53.000+00:00,2022-10-21T07:09:33.000+00:00,2022-10-21T08:59:33.000+00:00,2022-10-21T11:14:43.000+00:00,2022-10-21T12:37:18.000+00:00,2022-10-21T15:01:01.000+00:00,2022-10-21T17:02:08.000+00:00,2022-10-21T18:46:46.000+00:00,2022-10-21T19:52:55.000+00:00,2022-10-21T21:04:13.000+00:00,2022-10-21T21:55:37.000+00:00,2022-10-21T22:34:21.000+00:00,
3524,Nicolas THUAUD,FINISHER,SE H,MALE,FR,2022-10-21T04:15:47.000+00:00,2022-10-21T06:14:56.000+00:00,2022-10-21T07:55:52.000+00:00,2022-10-21T09:56:26.000+00:00,2022-10-21T12:14:32.000+00:00,2022-10-21T14:12:44.000+00:00,2022-10-21T15:53:38.000+00:00,2022-10-21T17:49:24.000+00:00,2022-10-21T19:31:10.000+00:00,2022-10-21T20:16:48.000+00:00,2022-10-21T21:19:58.000+00:00,2022-10-21T21:56:43.000+00:00,2022-10-21T22:34:28.000+00:00,2022-10-21T05:32:08.000+00:00
3286,Antoine BONHOMME,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T06:00:53.000+00:00,2022-10-21T07:33:02.000+00:00,2022-10-21T09:41:06.000+00:00,2022-10-21T11:56:01.000+00:00,2022-10-21T13:14:34.000+00:00,2022-10-21T15:11:26.000+00:00,2022-10-21T17:25:39.000+00:00,2022-10-21T19:03:41.000+00:00,2022-10-21T20:00:11.000+00:00,2022-10-21T21:09:12.000+00:00,2022-10-21T21:53:48.000+00:00,2022-10-21T22:35:08.000+00:00,2022-10-21T05:17:37.000+00:00
3695,Marc STUTZMANN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:26.000+00:00,2022-10-21T06:18:19.000+00:00,2022-10-21T07:55:50.000+00:00,2022-10-21T10:08:35.000+00:00,2022-10-21T12:25:44.000+00:00,2022-10-21T13:45:27.000+00:00,2022-10-21T15:45:34.000+00:00,2022-10-21T17:56:36.000+00:00,2022-10-21T19:37:21.000+00:00,2022-10-21T20:21:47.000+00:00,2022-10-21T21:23:37.000+00:00,2022-10-21T22:03:07.000+00:00,2022-10-21T22:41:16.000+00:00,2022-10-21T05:33:16.000+00:00
3374,Pierre SMAL,FINISHER,SE H,MALE,FR,2022-10-21T04:01:53.000+00:00,2022-10-21T06:06:23.000+00:00,2022-10-21T07:53:39.000+00:00,2022-10-21T10:00:59.000+00:00,2022-10-21T12:22:19.000+00:00,2022-10-21T13:43:52.000+00:00,2022-10-21T15:44:12.000+00:00,2022-10-21T17:47:22.000+00:00,2022-10-21T19:33:14.000+00:00,2022-10-21T20:29:14.000+00:00,2022-10-21T21:26:14.000+00:00,2022-10-21T22:02:20.000+00:00,2022-10-21T22:38:00.000+00:00,2022-10-21T05:21:41.000+00:00
3362,Didier GRAVOIL,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T05:54:24.000+00:00,2022-10-21T07:32:41.000+00:00,2022-10-21T09:47:00.000+00:00,2022-10-21T12:12:28.000+00:00,2022-10-21T13:38:42.000+00:00,2022-10-21T15:35:53.000+00:00,2022-10-21T17:42:33.000+00:00,2022-10-21T19:26:24.000+00:00,2022-10-21T20:18:23.000+00:00,2022-10-21T21:23:07.000+00:00,2022-10-21T21:57:52.000+00:00,2022-10-21T22:40:45.000+00:00,
3262,Sullivan COCQ,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:46.000+00:00,2022-10-21T05:54:03.000+00:00,2022-10-21T07:25:43.000+00:00,2022-10-21T09:21:32.000+00:00,2022-10-21T11:46:10.000+00:00,2022-10-21T13:03:48.000+00:00,2022-10-21T15:15:08.000+00:00,2022-10-21T17:43:20.000+00:00,2022-10-21T19:23:31.000+00:00,2022-10-21T20:08:33.000+00:00,2022-10-21T21:16:24.000+00:00,2022-10-21T22:03:36.000+00:00,2022-10-21T22:42:06.000+00:00,
3736,Vianney MACKE,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:25.000+00:00,2022-10-21T06:17:49.000+00:00,2022-10-21T07:59:52.000+00:00,2022-10-21T10:02:39.000+00:00,2022-10-21T12:12:28.000+00:00,2022-10-21T13:25:22.000+00:00,2022-10-21T15:35:44.000+00:00,2022-10-21T17:48:50.000+00:00,2022-10-21T19:23:54.000+00:00,2022-10-21T20:16:47.000+00:00,2022-10-21T21:15:19.000+00:00,2022-10-21T21:56:29.000+00:00,2022-10-21T22:39:40.000+00:00,2022-10-21T05:32:38.000+00:00
3838,Jean GUICHARD,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:22.000+00:00,2022-10-21T06:19:45.000+00:00,2022-10-21T07:54:58.000+00:00,2022-10-21T10:01:21.000+00:00,2022-10-21T12:22:59.000+00:00,2022-10-21T13:44:19.000+00:00,2022-10-21T15:48:37.000+00:00,2022-10-21T17:53:31.000+00:00,2022-10-21T19:47:56.000+00:00,2022-10-21T20:34:31.000+00:00,2022-10-21T21:34:31.000+00:00,2022-10-21T22:07:45.000+00:00,2022-10-21T22:41:51.000+00:00,2022-10-21T05:34:47.000+00:00
3988,Arnaud TRACTERE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:25:34.000+00:00,2022-10-21T08:16:26.000+00:00,2022-10-21T10:23:22.000+00:00,2022-10-21T12:50:53.000+00:00,2022-10-21T14:16:58.000+00:00,2022-10-21T16:09:25.000+00:00,2022-10-21T18:04:53.000+00:00,2022-10-21T19:45:43.000+00:00,2022-10-21T20:34:00.000+00:00,2022-10-21T21:32:25.000+00:00,2022-10-21T22:05:55.000+00:00,2022-10-21T23:04:01.000+00:00,2022-10-21T05:36:22.000+00:00
3115,Jérôme MICHEL,FINISHER,M1-M2H,MALE,CH,2022-10-21T04:01:52.000+00:00,2022-10-21T06:00:50.000+00:00,2022-10-21T07:47:08.000+00:00,2022-10-21T10:02:03.000+00:00,2022-10-21T12:34:11.000+00:00,2022-10-21T14:06:48.000+00:00,2022-10-21T16:32:02.000+00:00,2022-10-21T18:22:01.000+00:00,2022-10-21T20:01:49.000+00:00,2022-10-21T20:49:16.000+00:00,2022-10-21T21:42:59.000+00:00,2022-10-21T22:14:47.000+00:00,2022-10-21T22:44:03.000+00:00,
3452,Christophe HAMARD,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T06:07:15.000+00:00,2022-10-21T07:49:17.000+00:00,2022-10-21T10:03:38.000+00:00,2022-10-21T12:23:34.000+00:00,2022-10-21T13:44:22.000+00:00,2022-10-21T15:52:22.000+00:00,2022-10-21T17:50:45.000+00:00,2022-10-21T19:34:24.000+00:00,2022-10-21T20:25:15.000+00:00,2022-10-21T21:24:59.000+00:00,2022-10-21T22:05:05.000+00:00,2022-10-21T22:46:17.000+00:00,2022-10-21T05:21:36.000+00:00
3625,Arnaud AULNETTE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:40.000+00:00,2022-10-21T06:28:40.000+00:00,2022-10-21T08:05:21.000+00:00,2022-10-21T10:14:19.000+00:00,2022-10-21T12:29:55.000+00:00,2022-10-21T13:48:31.000+00:00,2022-10-21T15:48:05.000+00:00,2022-10-21T17:56:30.000+00:00,2022-10-21T19:34:18.000+00:00,2022-10-21T20:25:14.000+00:00,2022-10-21T21:24:56.000+00:00,2022-10-21T22:05:06.000+00:00,2022-10-21T22:46:17.000+00:00,2022-10-21T05:39:37.000+00:00
4184,Daniel LE CARDUNER,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:36.000+00:00,2022-10-21T06:24:11.000+00:00,2022-10-21T08:08:28.000+00:00,2022-10-21T10:14:37.000+00:00,2022-10-21T12:30:42.000+00:00,2022-10-21T13:55:00.000+00:00,2022-10-21T15:59:29.000+00:00,2022-10-21T17:58:40.000+00:00,2022-10-21T19:39:27.000+00:00,2022-10-21T20:28:47.000+00:00,2022-10-21T21:30:59.000+00:00,2022-10-21T22:05:19.000+00:00,2022-10-21T22:57:47.000+00:00,2022-10-21T05:36:49.000+00:00
4293,Romain MAJERIC-PARIENTE,FINISHER,SE H,MALE,FR,2022-10-21T04:15:46.000+00:00,2022-10-21T06:32:05.000+00:00,2022-10-21T08:12:28.000+00:00,2022-10-21T10:26:17.000+00:00,2022-10-21T12:51:11.000+00:00,2022-10-21T14:09:17.000+00:00,2022-10-21T16:24:10.000+00:00,2022-10-21T18:18:21.000+00:00,2022-10-21T19:57:32.000+00:00,2022-10-21T20:44:17.000+00:00,2022-10-21T21:38:08.000+00:00,2022-10-21T22:10:11.000+00:00,2022-10-21T22:50:05.000+00:00,2022-10-21T05:40:30.000+00:00
3420,Myriam GALLET,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T04:01:55.000+00:00,2022-10-21T06:00:53.000+00:00,2022-10-21T07:28:57.000+00:00,2022-10-21T09:32:43.000+00:00,2022-10-21T11:45:30.000+00:00,2022-10-21T13:06:35.000+00:00,2022-10-21T14:57:12.000+00:00,2022-10-21T17:00:24.000+00:00,2022-10-21T18:46:54.000+00:00,2022-10-21T19:46:01.000+00:00,2022-10-21T20:58:36.000+00:00,2022-10-21T21:56:35.000+00:00,2022-10-21T22:46:36.000+00:00,
3627,Denis CAPITAN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:10:40.000+00:00,2022-10-21T07:45:02.000+00:00,2022-10-21T09:51:28.000+00:00,2022-10-21T12:12:16.000+00:00,2022-10-21T13:37:05.000+00:00,2022-10-21T15:50:49.000+00:00,2022-10-21T18:03:01.000+00:00,2022-10-21T19:48:02.000+00:00,2022-10-21T20:33:57.000+00:00,2022-10-21T21:36:57.000+00:00,2022-10-21T22:15:23.000+00:00,2022-10-21T22:52:13.000+00:00,2022-10-21T05:28:48.000+00:00
3745,David JOLIVET,FINISHER,SE H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:32:06.000+00:00,2022-10-21T08:21:38.000+00:00,2022-10-21T10:32:10.000+00:00,2022-10-21T13:06:00.000+00:00,2022-10-21T14:26:52.000+00:00,2022-10-21T16:25:43.000+00:00,2022-10-21T18:32:50.000+00:00,2022-10-21T20:04:27.000+00:00,2022-10-21T20:48:08.000+00:00,2022-10-21T21:46:08.000+00:00,2022-10-21T22:17:06.000+00:00,2022-10-21T22:48:17.000+00:00,2022-10-21T05:39:34.000+00:00
3465,David SAGORIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T05:55:27.000+00:00,2022-10-21T07:31:12.000+00:00,2022-10-21T09:42:47.000+00:00,2022-10-21T12:12:22.000+00:00,2022-10-21T13:37:42.000+00:00,2022-10-21T15:48:47.000+00:00,2022-10-21T17:57:31.000+00:00,2022-10-21T19:47:48.000+00:00,2022-10-21T20:36:47.000+00:00,2022-10-21T21:38:53.000+00:00,2022-10-21T22:12:18.000+00:00,2022-10-21T22:48:29.000+00:00,
3674,Yann DOFFIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:16:07.000+00:00,2022-10-21T06:32:55.000+00:00,2022-10-21T08:16:07.000+00:00,2022-10-21T10:19:40.000+00:00,2022-10-21T12:39:30.000+00:00,2022-10-21T13:58:35.000+00:00,2022-10-21T15:57:37.000+00:00,2022-10-21T18:08:42.000+00:00,2022-10-21T19:48:00.000+00:00,2022-10-21T20:37:01.000+00:00,2022-10-21T21:35:42.000+00:00,2022-10-21T22:12:21.000+00:00,2022-10-21T22:48:35.000+00:00,2022-10-21T05:43:46.000+00:00
3980,Patrick TOUTAIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:59.000+00:00,2022-10-21T06:31:18.000+00:00,2022-10-21T08:15:03.000+00:00,2022-10-21T10:23:28.000+00:00,2022-10-21T12:37:59.000+00:00,2022-10-21T14:03:15.000+00:00,2022-10-21T15:53:01.000+00:00,2022-10-21T17:59:24.000+00:00,2022-10-21T19:43:05.000+00:00,2022-10-21T20:34:07.000+00:00,2022-10-21T21:30:03.000+00:00,2022-10-21T22:03:05.000+00:00,2022-10-21T22:48:45.000+00:00,2022-10-21T05:40:04.000+00:00
