bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Roche plat,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5557,Vanessa GOBALE,FINISHER,M2 F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:11:19.000+00:00,2023-10-20T23:40:45.000+00:00,2023-10-21T01:57:52.000+00:00,2023-10-21T02:52:45.000+00:00,2023-10-21T03:36:01.000+00:00,2023-10-21T06:31:53.000+00:00,2023-10-21T07:55:31.000+00:00,2023-10-21T09:13:07.000+00:00,2023-10-21T11:37:42.000+00:00,2023-10-21T13:31:13.000+00:00,2023-10-21T15:15:36.000+00:00,2023-10-21T15:58:50.000+00:00,2023-10-21T18:27:05.000+00:00,2023-10-21T19:13:27.000+00:00,2023-10-21T21:48:06.000+00:00,2023-10-22T00:00:30.000+00:00,2023-10-22T02:54:06.000+00:00,2023-10-22T04:34:59.000+00:00
5742,Jean-Jacky HOAREAU,FINISHER,M4 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:22:09.000+00:00,2023-10-21T00:02:01.000+00:00,2023-10-21T02:15:27.000+00:00,2023-10-21T03:18:08.000+00:00,2023-10-21T03:53:05.000+00:00,2023-10-21T06:35:06.000+00:00,2023-10-21T07:47:30.000+00:00,2023-10-21T09:14:00.000+00:00,2023-10-21T12:00:55.000+00:00,2023-10-21T14:00:00.000+00:00,2023-10-21T15:25:17.000+00:00,2023-10-21T15:57:52.000+00:00,2023-10-21T18:08:55.000+00:00,2023-10-21T18:53:07.000+00:00,2023-10-21T22:02:22.000+00:00,2023-10-22T00:02:01.000+00:00,2023-10-22T02:51:38.000+00:00,2023-10-22T04:36:06.000+00:00
5650,Jonathan PRIANON,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:22.000+00:00,2023-10-20T23:41:20.000+00:00,2023-10-21T01:54:09.000+00:00,2023-10-21T02:36:32.000+00:00,2023-10-21T03:15:40.000+00:00,2023-10-21T05:54:52.000+00:00,2023-10-21T07:20:19.000+00:00,2023-10-21T08:29:48.000+00:00,2023-10-21T10:35:06.000+00:00,2023-10-21T12:09:44.000+00:00,2023-10-21T13:57:30.000+00:00,2023-10-21T14:43:35.000+00:00,2023-10-21T18:14:21.000+00:00,2023-10-21T18:50:28.000+00:00,2023-10-21T20:54:38.000+00:00,2023-10-21T23:48:39.000+00:00,2023-10-22T03:02:01.000+00:00,2023-10-22T04:39:50.000+00:00
5485,Mathilde ALLE,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:10:23.000+00:00,2023-10-20T23:33:09.000+00:00,2023-10-21T01:40:41.000+00:00,2023-10-21T02:33:16.000+00:00,2023-10-21T03:03:41.000+00:00,2023-10-21T05:58:15.000+00:00,2023-10-21T07:24:36.000+00:00,2023-10-21T08:38:05.000+00:00,2023-10-21T10:59:38.000+00:00,2023-10-21T12:48:21.000+00:00,2023-10-21T14:33:35.000+00:00,2023-10-21T15:19:54.000+00:00,2023-10-21T18:12:49.000+00:00,2023-10-21T18:53:02.000+00:00,2023-10-21T21:25:18.000+00:00,2023-10-21T23:43:02.000+00:00,2023-10-22T02:58:56.000+00:00,2023-10-22T04:40:28.000+00:00
5441,Sébastien LEFEUVRE,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:04:51.000+00:00,2023-10-20T23:17:39.000+00:00,2023-10-21T01:33:27.000+00:00,2023-10-21T02:24:51.000+00:00,2023-10-21T03:04:45.000+00:00,2023-10-21T05:57:40.000+00:00,2023-10-21T07:41:28.000+00:00,2023-10-21T08:50:07.000+00:00,2023-10-21T11:28:57.000+00:00,2023-10-21T13:33:35.000+00:00,2023-10-21T15:30:09.000+00:00,2023-10-21T16:11:21.000+00:00,2023-10-21T19:02:24.000+00:00,2023-10-21T19:44:56.000+00:00,2023-10-21T22:15:51.000+00:00,2023-10-22T00:28:51.000+00:00,2023-10-22T03:15:03.000+00:00,2023-10-22T04:55:30.000+00:00
5797,Gisele RIVIERE,FINISHER,SE F,FEMALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:00:13.000+00:00,2023-10-20T23:07:05.000+00:00,2023-10-21T01:13:00.000+00:00,2023-10-21T02:16:08.000+00:00,2023-10-21T02:49:05.000+00:00,2023-10-21T05:32:18.000+00:00,2023-10-21T06:58:09.000+00:00,2023-10-21T08:15:17.000+00:00,2023-10-21T10:30:20.000+00:00,2023-10-21T12:08:22.000+00:00,2023-10-21T13:33:35.000+00:00,2023-10-21T14:15:16.000+00:00,2023-10-21T16:51:15.000+00:00,2023-10-21T17:31:12.000+00:00,2023-10-21T19:57:01.000+00:00,2023-10-21T23:12:53.000+00:00,2023-10-22T02:37:04.000+00:00,2023-10-22T04:54:43.000+00:00
5452,Nathalie ANDROGE,FINISHER,M3 F,FEMALE,RE,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:14.000+00:00,2023-10-20T23:42:12.000+00:00,2023-10-21T01:51:20.000+00:00,2023-10-21T02:44:59.000+00:00,2023-10-21T03:16:27.000+00:00,2023-10-21T06:03:24.000+00:00,2023-10-21T07:32:35.000+00:00,2023-10-21T08:54:40.000+00:00,2023-10-21T11:20:25.000+00:00,2023-10-21T13:23:29.000+00:00,2023-10-21T15:17:48.000+00:00,2023-10-21T16:02:46.000+00:00,2023-10-21T18:37:41.000+00:00,2023-10-21T19:25:57.000+00:00,2023-10-21T21:54:46.000+00:00,2023-10-22T00:19:53.000+00:00,2023-10-22T03:15:17.000+00:00,2023-10-22T04:42:39.000+00:00
5982,Fabrice FOLIO,FINISHER,M4 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:07:23.000+00:00,2023-10-20T23:22:00.000+00:00,2023-10-21T01:25:07.000+00:00,2023-10-21T02:25:40.000+00:00,2023-10-21T03:10:56.000+00:00,2023-10-21T06:11:45.000+00:00,2023-10-21T07:50:54.000+00:00,2023-10-21T09:11:32.000+00:00,2023-10-21T11:26:34.000+00:00,2023-10-21T13:16:39.000+00:00,2023-10-21T15:19:29.000+00:00,2023-10-21T16:06:21.000+00:00,2023-10-21T18:35:02.000+00:00,2023-10-21T19:18:31.000+00:00,2023-10-21T21:52:17.000+00:00,2023-10-22T00:23:39.000+00:00,2023-10-22T03:20:52.000+00:00,2023-10-22T04:44:47.000+00:00
5646,Ti Will HOARAU,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:01:48.000+00:00,2023-10-20T23:14:05.000+00:00,2023-10-21T01:17:22.000+00:00,2023-10-21T02:04:11.000+00:00,2023-10-21T02:43:00.000+00:00,2023-10-21T05:32:46.000+00:00,2023-10-21T07:07:12.000+00:00,2023-10-21T08:28:21.000+00:00,2023-10-21T10:54:40.000+00:00,2023-10-21T12:34:22.000+00:00,2023-10-21T14:46:18.000+00:00,2023-10-21T15:36:16.000+00:00,2023-10-21T18:11:49.000+00:00,2023-10-21T18:46:35.000+00:00,2023-10-21T21:05:43.000+00:00,2023-10-22T00:33:38.000+00:00,2023-10-22T03:26:12.000+00:00,2023-10-22T04:46:25.000+00:00
5844,Vincent AUDAP,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:48:46.000+00:00,2023-10-20T22:25:26.000+00:00,2023-10-21T00:00:55.000+00:00,2023-10-21T00:44:59.000+00:00,2023-10-21T01:19:57.000+00:00,2023-10-21T03:45:09.000+00:00,2023-10-21T05:30:31.000+00:00,2023-10-21T06:44:00.000+00:00,2023-10-21T09:08:05.000+00:00,2023-10-21T10:55:56.000+00:00,2023-10-21T13:19:29.000+00:00,2023-10-21T14:05:34.000+00:00,2023-10-21T17:51:33.000+00:00,2023-10-21T18:33:45.000+00:00,2023-10-21T22:13:53.000+00:00,2023-10-22T00:55:41.000+00:00,2023-10-22T03:18:41.000+00:00,2023-10-22T04:47:09.000+00:00
6238,Daniel PRIANON,FINISHER,M4 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:00:44.000+00:00,2023-10-20T23:18:35.000+00:00,2023-10-21T01:39:13.000+00:00,2023-10-21T02:26:42.000+00:00,2023-10-21T03:08:14.000+00:00,2023-10-21T06:18:25.000+00:00,2023-10-21T07:46:43.000+00:00,2023-10-21T09:09:33.000+00:00,2023-10-21T11:41:04.000+00:00,2023-10-21T13:25:56.000+00:00,2023-10-21T15:19:12.000+00:00,2023-10-21T16:02:37.000+00:00,2023-10-21T18:54:13.000+00:00,2023-10-21T19:39:04.000+00:00,2023-10-21T21:58:55.000+00:00,2023-10-22T00:35:34.000+00:00,2023-10-22T03:19:18.000+00:00,2023-10-22T04:48:04.000+00:00
5165,Anne-Lise COLLET,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:08:50.000+00:00,2023-10-20T23:32:47.000+00:00,2023-10-21T01:45:19.000+00:00,2023-10-21T02:51:43.000+00:00,2023-10-21T03:24:20.000+00:00,2023-10-21T06:12:06.000+00:00,2023-10-21T07:45:04.000+00:00,2023-10-21T09:19:52.000+00:00,2023-10-21T11:40:20.000+00:00,2023-10-21T13:16:29.000+00:00,2023-10-21T15:07:52.000+00:00,2023-10-21T15:48:37.000+00:00,2023-10-21T18:39:52.000+00:00,2023-10-21T19:12:23.000+00:00,2023-10-21T23:13:43.000+00:00,2023-10-22T00:56:35.000+00:00,2023-10-22T03:22:10.000+00:00,2023-10-22T04:48:54.000+00:00
5316,Lucie OLIVEREAU,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:08:52.000+00:00,2023-10-20T23:32:50.000+00:00,2023-10-21T01:45:19.000+00:00,2023-10-21T02:51:12.000+00:00,2023-10-21T03:24:21.000+00:00,2023-10-21T06:12:05.000+00:00,2023-10-21T07:45:05.000+00:00,2023-10-21T09:19:54.000+00:00,2023-10-21T11:40:17.000+00:00,2023-10-21T13:16:32.000+00:00,2023-10-21T15:07:54.000+00:00,2023-10-21T15:48:37.000+00:00,2023-10-21T18:39:51.000+00:00,2023-10-21T19:12:42.000+00:00,2023-10-21T23:13:44.000+00:00,2023-10-22T00:56:34.000+00:00,2023-10-22T03:22:14.000+00:00,2023-10-22T04:48:54.000+00:00
6564,Maxime VANDENDRIESSCHE,FINISHER,M1 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:12:27.000+00:00,2023-10-20T23:38:40.000+00:00,2023-10-21T01:55:43.000+00:00,2023-10-21T02:58:28.000+00:00,2023-10-21T03:35:02.000+00:00,2023-10-21T06:40:25.000+00:00,2023-10-21T08:12:28.000+00:00,2023-10-21T09:25:12.000+00:00,2023-10-21T12:00:44.000+00:00,2023-10-21T14:03:04.000+00:00,2023-10-21T15:42:47.000+00:00,2023-10-21T16:22:08.000+00:00,2023-10-21T19:23:57.000+00:00,2023-10-21T19:59:36.000+00:00,2023-10-21T22:49:13.000+00:00,2023-10-22T00:40:48.000+00:00,2023-10-22T03:34:18.000+00:00,2023-10-22T04:49:29.000+00:00
5019,Rémi COUTIER,FINISHER,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:21:16.000+00:00,2023-10-21T00:03:48.000+00:00,2023-10-21T02:17:40.000+00:00,2023-10-21T03:08:25.000+00:00,2023-10-21T03:49:35.000+00:00,2023-10-21T06:22:37.000+00:00,2023-10-21T07:41:32.000+00:00,2023-10-21T08:55:29.000+00:00,2023-10-21T11:05:53.000+00:00,2023-10-21T12:41:43.000+00:00,2023-10-21T14:19:37.000+00:00,2023-10-21T15:01:57.000+00:00,2023-10-21T17:51:20.000+00:00,2023-10-21T18:22:42.000+00:00,2023-10-21T20:44:04.000+00:00,2023-10-21T23:42:27.000+00:00,2023-10-22T03:23:09.000+00:00,2023-10-22T04:50:39.000+00:00
6475,Roland FRANCLET,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:01:04.000+00:00,2023-10-20T23:10:57.000+00:00,2023-10-21T01:16:47.000+00:00,2023-10-21T02:19:33.000+00:00,2023-10-21T02:54:09.000+00:00,2023-10-21T05:25:10.000+00:00,2023-10-21T06:43:31.000+00:00,2023-10-21T07:47:30.000+00:00,2023-10-21T09:52:48.000+00:00,2023-10-21T11:41:49.000+00:00,2023-10-21T14:31:22.000+00:00,2023-10-21T15:24:09.000+00:00,2023-10-21T18:24:15.000+00:00,2023-10-21T18:56:20.000+00:00,2023-10-21T22:26:02.000+00:00,2023-10-21T23:53:18.000+00:00,2023-10-22T03:18:44.000+00:00,2023-10-22T04:53:32.000+00:00
6197,Franck ROUSSEL,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:53.000+00:00,2023-10-20T22:30:25.000+00:00,2023-10-21T00:38:22.000+00:00,2023-10-21T01:37:16.000+00:00,2023-10-21T02:20:46.000+00:00,2023-10-21T05:16:47.000+00:00,2023-10-21T06:48:03.000+00:00,2023-10-21T08:03:16.000+00:00,2023-10-21T10:59:15.000+00:00,2023-10-21T12:56:30.000+00:00,2023-10-21T15:14:29.000+00:00,2023-10-21T15:56:23.000+00:00,2023-10-21T18:31:14.000+00:00,2023-10-21T19:07:03.000+00:00,2023-10-21T21:22:44.000+00:00,2023-10-22T00:32:47.000+00:00,2023-10-22T03:29:49.000+00:00,2023-10-22T04:53:39.000+00:00
5697,Pauline JOURDAN,FINISHER,M0 F,FEMALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:07:11.000+00:00,2023-10-20T23:23:51.000+00:00,2023-10-21T01:22:25.000+00:00,2023-10-21T02:27:30.000+00:00,2023-10-21T03:00:52.000+00:00,2023-10-21T06:07:21.000+00:00,2023-10-21T07:30:47.000+00:00,2023-10-21T08:46:34.000+00:00,2023-10-21T11:06:40.000+00:00,2023-10-21T13:23:04.000+00:00,2023-10-21T15:14:54.000+00:00,2023-10-21T16:00:35.000+00:00,2023-10-21T18:10:30.000+00:00,2023-10-21T19:10:46.000+00:00,2023-10-21T21:29:33.000+00:00,2023-10-22T00:27:45.000+00:00,2023-10-22T03:13:19.000+00:00,2023-10-22T04:57:30.000+00:00
5387,Remy LE ROUX,FINISHER,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:25:27.000+00:00,2023-10-21T00:11:43.000+00:00,2023-10-21T02:34:44.000+00:00,2023-10-21T03:53:35.000+00:00,2023-10-21T04:34:04.000+00:00,2023-10-21T07:04:34.000+00:00,2023-10-21T08:14:18.000+00:00,2023-10-21T09:52:48.000+00:00,2023-10-21T11:40:25.000+00:00,2023-10-21T13:08:23.000+00:00,2023-10-21T14:46:23.000+00:00,2023-10-21T15:24:25.000+00:00,2023-10-21T18:06:36.000+00:00,2023-10-21T18:38:55.000+00:00,2023-10-21T21:52:15.000+00:00,2023-10-22T00:00:30.000+00:00,2023-10-22T03:19:44.000+00:00,2023-10-22T04:59:05.000+00:00
5065,Thibaud LEGAL,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:03:47.000+00:00,2023-10-20T23:11:16.000+00:00,2023-10-21T01:09:20.000+00:00,2023-10-21T02:05:02.000+00:00,2023-10-21T02:30:16.000+00:00,2023-10-21T05:10:59.000+00:00,2023-10-21T06:32:16.000+00:00,2023-10-21T08:01:13.000+00:00,2023-10-21T09:52:33.000+00:00,2023-10-21T11:44:03.000+00:00,2023-10-21T13:29:47.000+00:00,2023-10-21T14:06:04.000+00:00,2023-10-21T17:15:59.000+00:00,2023-10-21T18:13:36.000+00:00,2023-10-21T20:21:54.000+00:00,2023-10-21T22:59:01.000+00:00,2023-10-22T03:20:10.000+00:00,2023-10-22T04:59:05.000+00:00
5820,Maeva JÉGO,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:54.000+00:00,2023-10-20T23:41:41.000+00:00,2023-10-21T01:31:40.000+00:00,2023-10-21T02:30:16.000+00:00,2023-10-21T03:00:32.000+00:00,2023-10-21T06:08:51.000+00:00,2023-10-21T07:34:57.000+00:00,2023-10-21T08:47:53.000+00:00,2023-10-21T11:05:39.000+00:00,2023-10-21T13:18:28.000+00:00,2023-10-21T14:56:53.000+00:00,2023-10-21T15:42:06.000+00:00,2023-10-21T18:33:00.000+00:00,2023-10-21T19:13:24.000+00:00,2023-10-21T21:30:45.000+00:00,2023-10-22T00:52:24.000+00:00,2023-10-22T03:35:18.000+00:00,2023-10-22T05:01:10.000+00:00
5498,Maximin VALIN,FINISHER,M6 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:23:22.000+00:00,2023-10-21T00:18:47.000+00:00,2023-10-21T02:48:49.000+00:00,2023-10-21T03:46:17.000+00:00,2023-10-21T04:26:36.000+00:00,2023-10-21T07:19:17.000+00:00,2023-10-21T08:52:18.000+00:00,2023-10-21T10:12:44.000+00:00,2023-10-21T12:42:06.000+00:00,2023-10-21T14:33:15.000+00:00,2023-10-21T16:16:10.000+00:00,2023-10-21T17:03:53.000+00:00,2023-10-21T19:06:33.000+00:00,2023-10-21T19:46:52.000+00:00,2023-10-21T22:16:08.000+00:00,2023-10-22T00:28:42.000+00:00,2023-10-22T03:24:35.000+00:00,2023-10-22T05:02:49.000+00:00
5484,Alexandre PONTIAC,FINISHER,M1 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:10:44.000+00:00,2023-10-20T23:30:11.000+00:00,2023-10-21T01:40:18.000+00:00,,2023-10-21T03:11:12.000+00:00,2023-10-21T05:53:16.000+00:00,2023-10-21T07:25:28.000+00:00,2023-10-21T08:32:23.000+00:00,2023-10-21T10:53:14.000+00:00,2023-10-21T12:49:45.000+00:00,2023-10-21T14:36:20.000+00:00,2023-10-21T15:24:42.000+00:00,2023-10-21T19:20:04.000+00:00,2023-10-21T20:00:55.000+00:00,2023-10-21T22:02:33.000+00:00,2023-10-22T00:45:15.000+00:00,2023-10-22T03:35:33.000+00:00,2023-10-22T05:03:43.000+00:00
5686,David DÉMOULIN,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:57:06.000+00:00,2023-10-20T22:53:41.000+00:00,2023-10-21T00:52:43.000+00:00,2023-10-21T02:08:23.000+00:00,2023-10-21T02:36:40.000+00:00,2023-10-21T05:18:20.000+00:00,2023-10-21T06:55:33.000+00:00,2023-10-21T08:11:07.000+00:00,2023-10-21T10:37:32.000+00:00,2023-10-21T12:32:41.000+00:00,2023-10-21T14:20:52.000+00:00,2023-10-21T15:01:00.000+00:00,2023-10-21T17:56:59.000+00:00,2023-10-21T18:32:31.000+00:00,2023-10-21T21:59:41.000+00:00,2023-10-22T00:00:41.000+00:00,2023-10-22T03:24:24.000+00:00,2023-10-22T05:11:30.000+00:00
6386,Hélène DEBENOIT,FINISHER,M1 F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:02:22.000+00:00,2023-10-20T23:07:15.000+00:00,2023-10-21T01:11:34.000+00:00,2023-10-21T01:53:34.000+00:00,2023-10-21T02:29:44.000+00:00,2023-10-21T05:18:22.000+00:00,2023-10-21T06:55:37.000+00:00,2023-10-21T08:11:08.000+00:00,2023-10-21T10:37:37.000+00:00,2023-10-21T12:32:46.000+00:00,2023-10-21T14:44:11.000+00:00,2023-10-21T15:24:29.000+00:00,2023-10-21T17:57:01.000+00:00,2023-10-21T18:32:29.000+00:00,2023-10-21T21:25:18.000+00:00,2023-10-22T00:00:36.000+00:00,2023-10-22T03:13:09.000+00:00,2023-10-22T05:11:54.000+00:00
6320,Jérémy ROSSI,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:58:29.000+00:00,2023-10-20T22:54:35.000+00:00,2023-10-21T00:58:28.000+00:00,2023-10-21T01:52:12.000+00:00,2023-10-21T02:26:54.000+00:00,2023-10-21T05:31:13.000+00:00,2023-10-21T07:01:52.000+00:00,2023-10-21T08:18:32.000+00:00,2023-10-21T11:14:53.000+00:00,2023-10-21T13:46:23.000+00:00,2023-10-21T16:00:44.000+00:00,2023-10-21T16:43:39.000+00:00,2023-10-21T19:31:33.000+00:00,2023-10-21T20:17:35.000+00:00,2023-10-21T22:47:45.000+00:00,2023-10-22T00:45:39.000+00:00,2023-10-22T03:29:40.000+00:00,2023-10-22T05:09:21.000+00:00
5030,David HASCOET,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:57:53.000+00:00,2023-10-20T23:01:03.000+00:00,2023-10-21T01:01:16.000+00:00,2023-10-21T02:03:47.000+00:00,2023-10-21T02:35:16.000+00:00,2023-10-21T05:32:57.000+00:00,2023-10-21T07:10:15.000+00:00,2023-10-21T08:24:02.000+00:00,2023-10-21T10:50:41.000+00:00,2023-10-21T12:58:12.000+00:00,2023-10-21T15:05:20.000+00:00,2023-10-21T15:54:06.000+00:00,2023-10-21T19:04:18.000+00:00,2023-10-21T19:44:07.000+00:00,2023-10-21T22:30:59.000+00:00,2023-10-22T00:54:18.000+00:00,2023-10-22T03:26:00.000+00:00,2023-10-22T05:07:27.000+00:00
6237,Jérémy LAURET,FINISHER,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:25:35.000+00:00,2023-10-21T00:24:09.000+00:00,2023-10-21T02:49:57.000+00:00,2023-10-21T04:04:38.000+00:00,2023-10-21T04:43:39.000+00:00,2023-10-21T07:28:35.000+00:00,2023-10-21T09:26:18.000+00:00,2023-10-21T10:40:54.000+00:00,2023-10-21T13:18:23.000+00:00,2023-10-21T15:16:01.000+00:00,2023-10-21T16:36:49.000+00:00,2023-10-21T17:15:00.000+00:00,2023-10-21T19:25:17.000+00:00,2023-10-21T19:58:00.000+00:00,2023-10-21T22:10:53.000+00:00,2023-10-22T00:59:50.000+00:00,2023-10-22T03:41:51.000+00:00,2023-10-22T05:12:01.000+00:00
5974,Gerard COGNET-FANTE,FINISHER,M5 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:57:36.000+00:00,2023-10-20T23:01:08.000+00:00,2023-10-21T01:09:40.000+00:00,2023-10-21T01:57:34.000+00:00,2023-10-21T02:30:04.000+00:00,2023-10-21T05:14:49.000+00:00,2023-10-21T06:53:30.000+00:00,2023-10-21T08:13:36.000+00:00,2023-10-21T10:44:33.000+00:00,2023-10-21T12:38:50.000+00:00,2023-10-21T14:33:24.000+00:00,2023-10-21T15:24:17.000+00:00,2023-10-21T18:05:51.000+00:00,2023-10-21T18:51:34.000+00:00,2023-10-21T21:28:41.000+00:00,2023-10-21T23:49:23.000+00:00,2023-10-22T03:03:24.000+00:00,2023-10-22T05:08:30.000+00:00
5792,Pierre GRIMOUX,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:53:46.000+00:00,2023-10-20T22:43:46.000+00:00,2023-10-21T00:42:09.000+00:00,2023-10-21T01:28:54.000+00:00,2023-10-21T02:10:18.000+00:00,2023-10-21T04:39:01.000+00:00,2023-10-21T06:09:34.000+00:00,2023-10-21T07:19:56.000+00:00,2023-10-21T09:30:18.000+00:00,2023-10-21T11:09:04.000+00:00,2023-10-21T13:10:58.000+00:00,2023-10-21T14:00:00.000+00:00,2023-10-21T17:55:25.000+00:00,2023-10-21T18:42:18.000+00:00,2023-10-21T21:08:57.000+00:00,2023-10-22T01:04:08.000+00:00,2023-10-22T03:29:46.000+00:00,2023-10-22T05:07:40.000+00:00
5433,Sébastien FERREIRA,FINISHER,M1 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:21:19.000+00:00,2023-10-21T00:11:30.000+00:00,2023-10-21T02:36:53.000+00:00,2023-10-21T03:55:33.000+00:00,2023-10-21T04:26:08.000+00:00,2023-10-21T07:01:01.000+00:00,2023-10-21T08:33:33.000+00:00,2023-10-21T09:59:46.000+00:00,2023-10-21T12:25:46.000+00:00,2023-10-21T14:12:26.000+00:00,2023-10-21T15:51:42.000+00:00,2023-10-21T16:36:15.000+00:00,2023-10-21T20:03:38.000+00:00,2023-10-21T20:41:23.000+00:00,2023-10-21T23:42:20.000+00:00,2023-10-22T01:18:19.000+00:00,2023-10-22T03:34:16.000+00:00,2023-10-22T05:07:51.000+00:00
5073,Nicolas PRETET,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:53:35.000+00:00,2023-10-20T22:47:35.000+00:00,2023-10-21T00:37:02.000+00:00,2023-10-21T01:22:10.000+00:00,2023-10-21T02:03:32.000+00:00,2023-10-21T05:08:17.000+00:00,2023-10-21T06:30:30.000+00:00,2023-10-21T07:41:35.000+00:00,2023-10-21T09:56:38.000+00:00,2023-10-21T11:41:27.000+00:00,2023-10-21T13:39:20.000+00:00,2023-10-21T14:19:31.000+00:00,2023-10-21T17:38:10.000+00:00,2023-10-21T18:14:37.000+00:00,2023-10-21T20:38:48.000+00:00,2023-10-21T23:58:15.000+00:00,2023-10-22T03:23:28.000+00:00,2023-10-22T05:11:00.000+00:00
5719,Jean Baptiste RIVIERE,FINISHER,M4 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:58:14.000+00:00,2023-10-20T23:03:03.000+00:00,2023-10-21T01:11:58.000+00:00,2023-10-21T02:19:18.000+00:00,2023-10-21T03:10:03.000+00:00,2023-10-21T06:21:02.000+00:00,2023-10-21T07:50:37.000+00:00,2023-10-21T09:13:48.000+00:00,2023-10-21T11:40:10.000+00:00,2023-10-21T13:38:34.000+00:00,2023-10-21T15:33:19.000+00:00,2023-10-21T16:16:23.000+00:00,2023-10-21T18:56:13.000+00:00,2023-10-21T19:38:26.000+00:00,2023-10-21T23:02:18.000+00:00,2023-10-22T00:59:56.000+00:00,2023-10-22T03:49:26.000+00:00,2023-10-22T05:12:21.000+00:00
6579,Stéphane BARON PELOSSIER,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:56:05.000+00:00,2023-10-20T22:51:55.000+00:00,2023-10-21T00:37:16.000+00:00,2023-10-21T01:37:57.000+00:00,2023-10-21T02:17:04.000+00:00,2023-10-21T05:08:39.000+00:00,2023-10-21T06:34:33.000+00:00,2023-10-21T07:49:36.000+00:00,2023-10-21T11:25:12.000+00:00,2023-10-21T13:05:43.000+00:00,2023-10-21T14:50:51.000+00:00,2023-10-21T15:38:22.000+00:00,2023-10-21T18:21:14.000+00:00,2023-10-21T19:04:08.000+00:00,2023-10-21T21:33:23.000+00:00,2023-10-22T00:30:57.000+00:00,2023-10-22T03:53:12.000+00:00,2023-10-22T05:16:25.000+00:00
5591,Yann LALIRON,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:57:11.000+00:00,2023-10-20T23:02:15.000+00:00,2023-10-21T01:01:20.000+00:00,2023-10-21T02:05:49.000+00:00,2023-10-21T02:55:14.000+00:00,2023-10-21T07:39:21.000+00:00,2023-10-21T09:25:01.000+00:00,2023-10-21T10:57:21.000+00:00,2023-10-21T13:13:23.000+00:00,2023-10-21T14:55:51.000+00:00,2023-10-21T16:32:47.000+00:00,2023-10-21T17:18:03.000+00:00,2023-10-21T19:16:22.000+00:00,2023-10-21T19:59:13.000+00:00,2023-10-21T21:52:03.000+00:00,2023-10-22T00:51:19.000+00:00,2023-10-22T03:46:03.000+00:00,2023-10-22T05:15:06.000+00:00
