bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Plat. Cerf,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5544,Patrick CASATI,OUT_OF_TIME,M5 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:14:37.000+00:00,2022-10-22T01:28:12.000+00:00,2022-10-22T05:08:20.000+00:00,2022-10-22T06:32:01.000+00:00,2022-10-22T07:07:46.000+00:00,2022-10-22T11:14:05.000+00:00,2022-10-22T13:24:47.000+00:00,2022-10-22T15:34:50.000+00:00,2022-10-22T18:35:33.000+00:00,2022-10-22T21:20:19.000+00:00,,2022-10-23T07:33:48.000+00:00,,,,,,
5975,Philippe MACED,OUT_OF_TIME,M4 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:27:42.000+00:00,2022-10-22T01:34:07.000+00:00,2022-10-22T04:36:03.000+00:00,2022-10-22T06:11:35.000+00:00,2022-10-22T07:04:55.000+00:00,2022-10-22T11:13:03.000+00:00,2022-10-22T13:27:47.000+00:00,2022-10-22T15:26:42.000+00:00,2022-10-22T18:35:12.000+00:00,2022-10-22T20:58:38.000+00:00,2022-10-22T23:30:35.000+00:00,2022-10-23T07:33:48.000+00:00,,,,,,
5723,Mickael GOULAM AMODE,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:52.000+00:00,2022-10-21T23:07:27.000+00:00,2022-10-22T00:32:59.000+00:00,2022-10-22T01:13:31.000+00:00,2022-10-22T01:37:48.000+00:00,2022-10-22T03:59:26.000+00:00,2022-10-22T05:14:07.000+00:00,2022-10-22T06:13:20.000+00:00,2022-10-22T07:44:53.000+00:00,2022-10-22T08:59:57.000+00:00,,,,,,,,
5183,Dimitri MAILLOT,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:40:47.000+00:00,2022-10-21T23:38:22.000+00:00,2022-10-22T01:06:19.000+00:00,2022-10-22T01:45:43.000+00:00,2022-10-22T02:12:21.000+00:00,2022-10-22T04:42:35.000+00:00,2022-10-22T06:03:16.000+00:00,2022-10-22T07:28:38.000+00:00,2022-10-22T10:04:05.000+00:00,2022-10-22T11:56:32.000+00:00,,,,,,,,
5118,Aly ISMAEL,WITHDRAWN,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:46:55.000+00:00,2022-10-22T00:16:34.000+00:00,2022-10-22T02:32:36.000+00:00,2022-10-22T03:37:00.000+00:00,2022-10-22T04:10:48.000+00:00,2022-10-22T07:40:36.000+00:00,2022-10-22T09:07:14.000+00:00,2022-10-22T10:42:43.000+00:00,2022-10-22T12:59:51.000+00:00,2022-10-22T15:22:55.000+00:00,,,,,,,,
5650,Giodany CORSET,WITHDRAWN,M1 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:53:01.000+00:00,2022-10-22T00:10:28.000+00:00,2022-10-22T02:31:53.000+00:00,2022-10-22T03:26:39.000+00:00,2022-10-22T04:02:29.000+00:00,2022-10-22T07:27:39.000+00:00,2022-10-22T09:15:27.000+00:00,2022-10-22T10:51:33.000+00:00,2022-10-22T13:41:33.000+00:00,2022-10-22T16:24:09.000+00:00,,,,,,,,
5301,Philippe LESCEUX,OUT_OF_TIME,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:02:51.000+00:00,2022-10-22T01:04:18.000+00:00,2022-10-22T04:14:38.000+00:00,2022-10-22T05:43:10.000+00:00,2022-10-22T06:17:20.000+00:00,2022-10-22T09:43:09.000+00:00,2022-10-22T11:40:12.000+00:00,2022-10-22T13:20:25.000+00:00,2022-10-22T16:59:15.000+00:00,2022-10-22T19:36:48.000+00:00,,,,,,,,
5983,Justin WINTZER-WEHEKIND,WITHDRAWN,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:26:59.000+00:00,2022-10-22T01:35:45.000+00:00,2022-10-22T04:36:39.000+00:00,2022-10-22T05:54:05.000+00:00,2022-10-22T06:41:46.000+00:00,2022-10-22T10:36:58.000+00:00,2022-10-22T12:47:22.000+00:00,2022-10-22T14:42:23.000+00:00,2022-10-22T17:48:05.000+00:00,2022-10-22T21:18:47.000+00:00,,,,,,,,
5146,Sébastien PORTET,WITHDRAWN,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:08.000+00:00,2022-10-22T01:40:34.000+00:00,2022-10-22T05:09:09.000+00:00,2022-10-22T06:29:43.000+00:00,2022-10-22T07:07:35.000+00:00,2022-10-22T11:49:49.000+00:00,2022-10-22T13:22:48.000+00:00,2022-10-22T15:00:16.000+00:00,2022-10-22T18:23:00.000+00:00,2022-10-22T21:20:00.000+00:00,,,,,,,,
5930,Sébastien VIRGINIE,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:41.000+00:00,2022-10-21T23:14:26.000+00:00,2022-10-22T00:42:57.000+00:00,2022-10-22T01:27:48.000+00:00,2022-10-22T01:51:07.000+00:00,2022-10-22T04:01:58.000+00:00,2022-10-22T04:55:08.000+00:00,2022-10-22T05:52:25.000+00:00,2022-10-22T07:49:28.000+00:00,,,,,,,,,
6067,Thomas LE STUM,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:03.000+00:00,2022-10-21T23:09:10.000+00:00,2022-10-22T00:45:03.000+00:00,2022-10-22T01:23:46.000+00:00,2022-10-22T01:50:00.000+00:00,2022-10-22T04:01:42.000+00:00,2022-10-22T05:08:59.000+00:00,2022-10-22T06:13:15.000+00:00,2022-10-22T09:22:38.000+00:00,,,,,,,,,
5207,Pierre Alexandre DESGABRIEL,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:31:49.000+00:00,2022-10-21T23:16:24.000+00:00,2022-10-22T01:16:06.000+00:00,2022-10-22T02:06:44.000+00:00,2022-10-22T02:31:50.000+00:00,2022-10-22T05:01:43.000+00:00,2022-10-22T06:22:28.000+00:00,2022-10-22T07:25:57.000+00:00,2022-10-22T09:43:38.000+00:00,,,,,,,,,
6179,Geoffrey MATHE,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:41:59.000+00:00,2022-10-21T23:42:02.000+00:00,2022-10-22T01:41:40.000+00:00,2022-10-22T02:56:23.000+00:00,2022-10-22T03:29:15.000+00:00,2022-10-22T06:13:39.000+00:00,2022-10-22T07:32:25.000+00:00,2022-10-22T08:51:14.000+00:00,2022-10-22T11:32:15.000+00:00,,,,,,,,,
5720,Grégoire PETRISSANS,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:53:19.000+00:00,2022-10-22T00:15:46.000+00:00,2022-10-22T02:33:45.000+00:00,2022-10-22T03:34:15.000+00:00,2022-10-22T04:05:58.000+00:00,2022-10-22T07:11:31.000+00:00,2022-10-22T08:31:50.000+00:00,2022-10-22T09:58:24.000+00:00,2022-10-22T12:43:51.000+00:00,,,,,,,,,
6128,Marielle DUBOIS,WITHDRAWN,M0 F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:30.000+00:00,2022-10-22T00:48:08.000+00:00,2022-10-22T03:19:27.000+00:00,2022-10-22T04:41:57.000+00:00,2022-10-22T05:16:34.000+00:00,2022-10-22T08:26:07.000+00:00,2022-10-22T10:17:07.000+00:00,2022-10-22T11:54:52.000+00:00,2022-10-22T14:55:18.000+00:00,,,,,,,,,
5678,Bruno CALAMARI,WITHDRAWN,M7 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:30:56.000+00:00,2022-10-22T01:49:21.000+00:00,2022-10-22T05:22:56.000+00:00,2022-10-22T06:56:18.000+00:00,2022-10-22T07:51:39.000+00:00,2022-10-22T11:59:45.000+00:00,,2022-10-22T15:41:13.000+00:00,2022-10-22T19:03:55.000+00:00,,,,,,,,,
5840,Ingrid MACARTY,WITHDRAWN,M2 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:16:17.000+00:00,2022-10-22T01:15:36.000+00:00,2022-10-22T04:04:29.000+00:00,2022-10-22T05:37:20.000+00:00,2022-10-22T06:54:50.000+00:00,2022-10-22T11:35:01.000+00:00,,2022-10-22T15:40:21.000+00:00,2022-10-22T19:14:40.000+00:00,,,,,,,,,
6308,Bastien JEANNETTE,OUT_OF_TIME,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:21:09.000+00:00,2022-10-22T01:23:36.000+00:00,2022-10-22T04:37:12.000+00:00,2022-10-22T06:23:16.000+00:00,2022-10-22T07:06:51.000+00:00,2022-10-22T11:23:08.000+00:00,,2022-10-22T16:13:53.000+00:00,2022-10-22T19:16:13.000+00:00,,,,,,,,,
6315,Cyrille MONTEGU,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:46:19.000+00:00,2022-10-21T23:29:00.000+00:00,2022-10-22T01:07:53.000+00:00,2022-10-22T01:54:37.000+00:00,2022-10-22T02:22:58.000+00:00,2022-10-22T04:51:06.000+00:00,2022-10-22T06:14:34.000+00:00,2022-10-22T07:25:36.000+00:00,,,,,,,,,,
5342,Frederic GARE,WITHDRAWN,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:54:46.000+00:00,2022-10-22T00:19:08.000+00:00,2022-10-22T03:03:52.000+00:00,2022-10-22T04:20:36.000+00:00,2022-10-22T04:56:22.000+00:00,2022-10-22T07:37:02.000+00:00,2022-10-22T09:08:35.000+00:00,2022-10-22T11:30:41.000+00:00,,,,,,,,,,
5727,Patrick VITRY,WITHDRAWN,M2 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:07:29.000+00:00,2022-10-22T00:59:44.000+00:00,2022-10-22T03:22:27.000+00:00,2022-10-22T04:25:05.000+00:00,2022-10-22T05:13:33.000+00:00,2022-10-22T08:17:51.000+00:00,2022-10-22T10:14:35.000+00:00,2022-10-22T11:38:34.000+00:00,,,,,,,,,,
6217,Olivier MICHEL,WITHDRAWN,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:05:14.000+00:00,2022-10-22T00:44:55.000+00:00,2022-10-22T03:19:05.000+00:00,2022-10-22T04:55:17.000+00:00,2022-10-22T05:23:22.000+00:00,2022-10-22T08:25:37.000+00:00,2022-10-22T10:18:05.000+00:00,2022-10-22T12:37:38.000+00:00,,,,,,,,,,
5353,Alain RAMBAUD,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:51:05.000+00:00,2022-10-22T00:05:10.000+00:00,2022-10-22T02:15:09.000+00:00,2022-10-22T03:34:30.000+00:00,2022-10-22T04:04:43.000+00:00,2022-10-22T06:55:31.000+00:00,2022-10-22T09:00:19.000+00:00,2022-10-22T13:16:13.000+00:00,,,,,,,,,,
5531,Marianne SALLES,WITHDRAWN,M0 F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:56:36.000+00:00,2022-10-22T00:24:54.000+00:00,2022-10-22T03:08:37.000+00:00,2022-10-22T04:34:23.000+00:00,2022-10-22T05:15:31.000+00:00,2022-10-22T08:19:13.000+00:00,2022-10-22T10:25:49.000+00:00,2022-10-22T13:16:13.000+00:00,,,,,,,,,,
5625,Romain DESCAMPS,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:51:06.000+00:00,2022-10-22T00:05:04.000+00:00,2022-10-22T02:15:06.000+00:00,2022-10-22T03:30:39.000+00:00,2022-10-22T04:04:40.000+00:00,2022-10-22T06:55:30.000+00:00,2022-10-22T09:00:22.000+00:00,2022-10-22T13:59:52.000+00:00,,,,,,,,,,
5063,Johan CHENAULT,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:54:26.000+00:00,2022-10-22T00:29:24.000+00:00,2022-10-22T03:19:52.000+00:00,2022-10-22T04:49:04.000+00:00,2022-10-22T05:21:26.000+00:00,2022-10-22T08:44:03.000+00:00,2022-10-22T11:02:13.000+00:00,2022-10-22T14:03:17.000+00:00,,,,,,,,,,
6047,Mathilde POISSON,WITHDRAWN,SE F,FEMALE,RE,2022-10-21T21:05:00.000+00:00,2022-10-21T22:05:14.000+00:00,2022-10-22T00:44:53.000+00:00,2022-10-22T03:19:06.000+00:00,2022-10-22T04:55:37.000+00:00,2022-10-22T05:23:39.000+00:00,2022-10-22T08:25:35.000+00:00,2022-10-22T10:17:59.000+00:00,2022-10-22T14:03:17.000+00:00,,,,,,,,,,
6108,Laurent DISPOT,WITHDRAWN,M4 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:16:05.000+00:00,2022-10-22T01:22:11.000+00:00,2022-10-22T04:27:36.000+00:00,2022-10-22T05:58:59.000+00:00,2022-10-22T06:33:37.000+00:00,2022-10-22T09:44:20.000+00:00,2022-10-22T12:27:00.000+00:00,2022-10-22T14:09:15.000+00:00,,,,,,,,,,
5717,Benjamin WON SI NAM,WITHDRAWN,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:12:08.000+00:00,2022-10-22T01:45:36.000+00:00,2022-10-22T04:33:14.000+00:00,2022-10-22T05:59:15.000+00:00,2022-10-22T06:39:42.000+00:00,2022-10-22T10:30:33.000+00:00,2022-10-22T12:27:11.000+00:00,2022-10-22T14:27:35.000+00:00,,,,,,,,,,
5482,Christophe RASSIER,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:51:44.000+00:00,2022-10-22T00:08:29.000+00:00,2022-10-22T02:27:34.000+00:00,2022-10-22T03:55:59.000+00:00,2022-10-22T04:30:26.000+00:00,2022-10-22T08:05:49.000+00:00,2022-10-22T10:31:50.000+00:00,2022-10-22T15:05:06.000+00:00,,,,,,,,,,
5238,Marjolaine DEBOURDIEU,WITHDRAWN,M1 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:17:52.000+00:00,2022-10-22T01:24:05.000+00:00,2022-10-22T04:11:45.000+00:00,2022-10-22T05:07:10.000+00:00,2022-10-22T06:39:02.000+00:00,2022-10-22T11:21:34.000+00:00,2022-10-22T13:05:12.000+00:00,2022-10-22T15:06:30.000+00:00,,,,,,,,,,
5286,Jean Michel CADAR,WITHDRAWN,M6 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:12:41.000+00:00,2022-10-22T01:20:49.000+00:00,2022-10-22T04:52:40.000+00:00,2022-10-22T06:01:40.000+00:00,2022-10-22T06:37:40.000+00:00,2022-10-22T11:38:57.000+00:00,,2022-10-22T15:53:34.000+00:00,,,,,,,,,,
5010,Laurent DUBUR,WITHDRAWN,M1 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:08.000+00:00,2022-10-22T01:28:23.000+00:00,2022-10-22T04:34:29.000+00:00,2022-10-22T06:11:01.000+00:00,2022-10-22T06:57:13.000+00:00,2022-10-22T11:45:51.000+00:00,,2022-10-22T16:10:11.000+00:00,,,,,,,,,,
6041,Charlyne GUENNEC,WITHDRAWN,M0 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:26:13.000+00:00,2022-10-22T01:30:36.000+00:00,2022-10-22T04:34:01.000+00:00,2022-10-22T06:09:29.000+00:00,2022-10-22T06:55:22.000+00:00,2022-10-22T11:03:27.000+00:00,,2022-10-22T16:27:23.000+00:00,,,,,,,,,,
6147,Gerard SUZANNE,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:47:13.000+00:00,2022-10-21T23:52:44.000+00:00,2022-10-22T01:40:25.000+00:00,2022-10-22T02:39:30.000+00:00,2022-10-22T03:11:15.000+00:00,2022-10-22T06:06:10.000+00:00,2022-10-22T08:11:39.000+00:00,2022-10-22T16:27:34.000+00:00,,,,,,,,,,
5578,Coralie PLOUZENNEC,WITHDRAWN,M0 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:25:56.000+00:00,2022-10-22T01:53:55.000+00:00,2022-10-22T05:28:35.000+00:00,2022-10-22T07:06:20.000+00:00,2022-10-22T07:52:29.000+00:00,2022-10-22T12:20:37.000+00:00,,2022-10-22T16:37:50.000+00:00,,,,,,,,,,
5589,Mickael DUQUENNE,WITHDRAWN,SE H,MALE,BE,2022-10-21T21:05:00.000+00:00,2022-10-21T22:08:56.000+00:00,2022-10-22T01:05:14.000+00:00,2022-10-22T04:00:51.000+00:00,2022-10-22T05:39:30.000+00:00,2022-10-22T06:18:58.000+00:00,2022-10-22T09:21:58.000+00:00,2022-10-22T12:37:20.000+00:00,,,,,,,,,,,
5011,Jimmy LEBON,WITHDRAWN,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:49:22.000+00:00,2022-10-21T23:51:33.000+00:00,2022-10-22T01:48:45.000+00:00,2022-10-22T02:42:12.000+00:00,2022-10-22T03:22:15.000+00:00,2022-10-22T07:44:58.000+00:00,,,,,,,,,,,,
6254,Dany CHAMAND,STOPPED_BY_ORGANIZATION,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:09:39.000+00:00,2022-10-22T01:09:25.000+00:00,2022-10-22T03:37:27.000+00:00,2022-10-22T04:39:32.000+00:00,2022-10-22T05:29:10.000+00:00,2022-10-22T08:38:26.000+00:00,,,,,,,,,,,,
5997,Samuel GALTIER,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:55:16.000+00:00,2022-10-22T00:16:10.000+00:00,2022-10-22T02:41:36.000+00:00,2022-10-22T03:58:44.000+00:00,2022-10-22T04:40:27.000+00:00,2022-10-22T09:02:55.000+00:00,,,,,,,,,,,,
6071,Yannick DAMOUR,WITHDRAWN,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:43:58.000+00:00,2022-10-21T23:53:05.000+00:00,2022-10-22T02:28:35.000+00:00,2022-10-22T03:28:29.000+00:00,2022-10-22T04:12:05.000+00:00,2022-10-22T09:17:44.000+00:00,,,,,,,,,,,,
5636,Fabrice THIERY DE REMBAU,WITHDRAWN,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:45:20.000+00:00,2022-10-22T00:03:35.000+00:00,2022-10-22T02:20:11.000+00:00,2022-10-22T03:38:53.000+00:00,2022-10-22T04:16:32.000+00:00,2022-10-22T09:19:11.000+00:00,,,,,,,,,,,,
6276,Sandrine MARCHAND-MAILLET,WITHDRAWN,M2 F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:03:25.000+00:00,2022-10-22T00:37:26.000+00:00,2022-10-22T03:11:19.000+00:00,2022-10-22T04:13:09.000+00:00,2022-10-22T05:28:45.000+00:00,2022-10-22T09:19:31.000+00:00,,,,,,,,,,,,
5772,Harry HEEKENG,WITHDRAWN,M5 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:38:25.000+00:00,2022-10-21T23:52:10.000+00:00,2022-10-22T02:15:01.000+00:00,2022-10-22T03:27:29.000+00:00,2022-10-22T03:56:43.000+00:00,2022-10-22T09:20:03.000+00:00,,,,,,,,,,,,
6249,Guy MOSDINE,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:39:44.000+00:00,2022-10-21T23:39:07.000+00:00,2022-10-22T01:28:33.000+00:00,2022-10-22T03:04:25.000+00:00,2022-10-22T03:32:21.000+00:00,2022-10-22T09:20:05.000+00:00,,,,,,,,,,,,
5322,Sébastien RIVIERE,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:39:19.000+00:00,2022-10-21T23:39:27.000+00:00,2022-10-22T01:29:20.000+00:00,2022-10-22T02:18:29.000+00:00,2022-10-22T02:46:26.000+00:00,2022-10-22T09:20:13.000+00:00,,,,,,,,,,,,
5145,Bernard BOUILLOT,WITHDRAWN,M5 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:47:35.000+00:00,2022-10-22T00:04:35.000+00:00,2022-10-22T02:55:52.000+00:00,2022-10-22T05:02:25.000+00:00,2022-10-22T05:54:44.000+00:00,2022-10-22T09:21:55.000+00:00,,,,,,,,,,,,
5853,Emmanuel PAYET,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:39:28.000+00:00,2022-10-21T23:40:18.000+00:00,2022-10-22T01:35:54.000+00:00,2022-10-22T02:32:39.000+00:00,2022-10-22T03:19:11.000+00:00,2022-10-22T09:22:42.000+00:00,,,,,,,,,,,,
5402,Jean Rene NAZE,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:39:03.000+00:00,2022-10-21T23:41:17.000+00:00,2022-10-22T01:29:44.000+00:00,2022-10-22T02:19:56.000+00:00,2022-10-22T02:45:55.000+00:00,2022-10-22T09:24:24.000+00:00,,,,,,,,,,,,
6094,Daniel THIBAULT,WITHDRAWN,M5 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:47:52.000+00:00,2022-10-22T00:03:33.000+00:00,2022-10-22T02:06:56.000+00:00,2022-10-22T03:46:09.000+00:00,2022-10-22T04:19:34.000+00:00,2022-10-22T09:24:50.000+00:00,,,,,,,,,,,,
5883,Marc BUIGUES,WITHDRAWN,M2 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:53:36.000+00:00,2022-10-22T00:10:41.000+00:00,2022-10-22T02:33:57.000+00:00,2022-10-22T03:27:59.000+00:00,2022-10-22T04:04:46.000+00:00,2022-10-22T09:26:12.000+00:00,,,,,,,,,,,,
5253,Samuel HOAREAU,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:41:05.000+00:00,2022-10-21T23:42:05.000+00:00,2022-10-22T01:38:40.000+00:00,2022-10-22T02:40:22.000+00:00,2022-10-22T03:09:39.000+00:00,2022-10-22T09:26:14.000+00:00,,,,,,,,,,,,
6313,Lucas BARRACOSA,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:40.000+00:00,2022-10-21T23:16:16.000+00:00,2022-10-22T00:50:32.000+00:00,2022-10-22T01:31:47.000+00:00,2022-10-22T01:58:57.000+00:00,2022-10-22T09:27:21.000+00:00,,,,,,,,,,,,
5906,Pascal BERILE,OUT_OF_TIME,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:56:57.000+00:00,2022-10-22T00:35:55.000+00:00,2022-10-22T03:17:42.000+00:00,2022-10-22T04:31:52.000+00:00,2022-10-22T05:13:55.000+00:00,2022-10-22T09:31:59.000+00:00,,,,,,,,,,,,
5849,Ruddy POTHIN,WITHDRAWN,M1 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:06:46.000+00:00,2022-10-22T00:48:18.000+00:00,2022-10-22T03:20:04.000+00:00,2022-10-22T04:20:46.000+00:00,2022-10-22T04:55:11.000+00:00,2022-10-22T09:39:26.000+00:00,,,,,,,,,,,,
5651,Francklin CALIMOUTOU,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:00:33.000+00:00,2022-10-22T00:47:47.000+00:00,2022-10-22T03:28:03.000+00:00,2022-10-22T04:23:09.000+00:00,2022-10-22T05:43:49.000+00:00,2022-10-22T09:40:42.000+00:00,,,,,,,,,,,,
5607,Sylvain JALRAN,WITHDRAWN,M1 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:15:02.000+00:00,2022-10-22T01:17:36.000+00:00,2022-10-22T04:25:16.000+00:00,2022-10-22T05:52:44.000+00:00,2022-10-22T06:28:34.000+00:00,2022-10-22T09:53:59.000+00:00,,,,,,,,,,,,
6162,Christophe MENARD,OUT_OF_TIME,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:49:28.000+00:00,2022-10-22T00:12:47.000+00:00,2022-10-22T03:17:25.000+00:00,2022-10-22T04:29:47.000+00:00,2022-10-22T05:15:44.000+00:00,2022-10-22T09:54:20.000+00:00,,,,,,,,,,,,
5324,Christophe ROLAND,WITHDRAWN,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:48:40.000+00:00,2022-10-21T23:56:25.000+00:00,2022-10-22T01:59:26.000+00:00,2022-10-22T02:59:31.000+00:00,2022-10-22T03:31:03.000+00:00,2022-10-22T09:57:18.000+00:00,,,,,,,,,,,,
5176,André FLOCOURT,WITHDRAWN,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:10:03.000+00:00,2022-10-22T01:10:10.000+00:00,2022-10-22T04:02:05.000+00:00,2022-10-22T04:50:14.000+00:00,2022-10-22T05:21:30.000+00:00,2022-10-22T10:09:07.000+00:00,,,,,,,,,,,,
5676,Philippe VISSAC,WITHDRAWN,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:06:10.000+00:00,2022-10-22T01:00:24.000+00:00,2022-10-22T04:05:40.000+00:00,2022-10-22T05:59:38.000+00:00,2022-10-22T06:38:35.000+00:00,2022-10-22T10:18:20.000+00:00,,,,,,,,,,,,
5080,Guy ASSIÉ,WITHDRAWN,M7 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:56:29.000+00:00,2022-10-22T00:46:43.000+00:00,2022-10-22T04:01:34.000+00:00,2022-10-22T05:12:03.000+00:00,2022-10-22T05:58:38.000+00:00,2022-10-22T10:19:56.000+00:00,,,,,,,,,,,,
5466,Rodolphe DIJOUX,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:06:10.000+00:00,2022-10-22T01:02:30.000+00:00,2022-10-22T03:26:05.000+00:00,2022-10-22T04:38:35.000+00:00,2022-10-22T05:20:31.000+00:00,2022-10-22T10:28:54.000+00:00,,,,,,,,,,,,
6083,Micheline CROCHET,WITHDRAWN,M4 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:17:33.000+00:00,2022-10-22T01:20:09.000+00:00,2022-10-22T04:30:33.000+00:00,2022-10-22T05:46:43.000+00:00,2022-10-22T06:29:22.000+00:00,2022-10-22T10:32:47.000+00:00,,,,,,,,,,,,
6065,Alix DELAVAL,WITHDRAWN,M0 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:10:30.000+00:00,2022-10-22T01:10:56.000+00:00,2022-10-22T04:27:46.000+00:00,2022-10-22T05:20:44.000+00:00,2022-10-22T06:32:19.000+00:00,2022-10-22T10:32:52.000+00:00,,,,,,,,,,,,
5692,Florence VISSAC,WITHDRAWN,M3 F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:04.000+00:00,2022-10-22T01:00:30.000+00:00,2022-10-22T04:05:31.000+00:00,2022-10-22T05:57:19.000+00:00,2022-10-22T06:38:32.000+00:00,2022-10-22T10:34:08.000+00:00,,,,,,,,,,,,
6185,Nicolas CALOGINE,WITHDRAWN,M0 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:56:48.000+00:00,2022-10-22T00:54:01.000+00:00,2022-10-22T03:20:49.000+00:00,2022-10-22T04:24:58.000+00:00,2022-10-22T05:22:25.000+00:00,2022-10-22T10:36:10.000+00:00,,,,,,,,,,,,
