bib,name,status,category,sex,country,Peyreleau,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5253,Benoît HOOLANS,FINISHER,M1-M2H,MALE,BE,2022-10-21T06:50:30.000+00:00,2022-10-21T09:00:49.000+00:00,2022-10-21T10:25:54.000+00:00,2022-10-21T12:38:50.000+00:00,2022-10-21T14:53:24.000+00:00,2022-10-21T16:41:04.000+00:00,2022-10-21T17:38:38.000+00:00,2022-10-21T18:49:50.000+00:00,2022-10-21T19:32:04.000+00:00,2022-10-21T20:24:05.000+00:00
5458,Jean Claude CAROLIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:10.000+00:00,2022-10-21T09:07:00.000+00:00,2022-10-21T10:25:36.000+00:00,2022-10-21T12:35:49.000+00:00,2022-10-21T15:00:00.000+00:00,2022-10-21T16:58:22.000+00:00,2022-10-21T17:51:13.000+00:00,2022-10-21T19:08:44.000+00:00,2022-10-21T19:44:03.000+00:00,2022-10-23T10:38:20.000+00:00
5333,Ismail EL HAG,FINISHER,SE H,MALE,FR,2022-10-21T07:05:04.000+00:00,2022-10-21T09:15:51.000+00:00,2022-10-21T10:41:13.000+00:00,2022-10-21T12:50:33.000+00:00,2022-10-21T15:12:02.000+00:00,2022-10-21T16:56:40.000+00:00,2022-10-21T17:46:21.000+00:00,2022-10-21T19:00:32.000+00:00,2022-10-21T19:41:49.000+00:00,2022-10-21T20:23:35.000+00:00
5464,Francis TANGE,FINISHER,M5-M6H,MALE,FR,2022-10-21T07:05:05.000+00:00,2022-10-21T09:21:20.000+00:00,2022-10-21T10:41:05.000+00:00,2022-10-21T12:47:13.000+00:00,2022-10-21T15:12:08.000+00:00,2022-10-21T16:45:37.000+00:00,2022-10-21T17:46:00.000+00:00,2022-10-21T18:47:09.000+00:00,2022-10-21T19:41:48.000+00:00,2022-10-21T20:43:03.000+00:00
5587,Marie MIGAYROU,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:23.000+00:00,2022-10-21T09:21:02.000+00:00,2022-10-21T10:43:03.000+00:00,2022-10-21T12:46:20.000+00:00,2022-10-21T15:10:31.000+00:00,2022-10-21T16:59:17.000+00:00,2022-10-21T17:56:53.000+00:00,2022-10-21T19:04:13.000+00:00,2022-10-21T19:48:13.000+00:00,2022-10-21T20:30:44.000+00:00
5384,Guillaume ABERGEL,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:14.000+00:00,2022-10-21T09:13:20.000+00:00,2022-10-21T10:34:42.000+00:00,2022-10-21T12:41:31.000+00:00,2022-10-21T15:00:01.000+00:00,2022-10-21T17:01:16.000+00:00,2022-10-21T17:57:09.000+00:00,2022-10-21T19:06:33.000+00:00,2022-10-21T19:46:09.000+00:00,2022-10-21T20:24:37.000+00:00
5488,Arnaud FOUQUET,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:27.000+00:00,2022-10-21T09:07:15.000+00:00,2022-10-21T10:21:57.000+00:00,2022-10-21T12:19:24.000+00:00,2022-10-21T14:40:18.000+00:00,2022-10-21T16:35:58.000+00:00,2022-10-21T17:46:12.000+00:00,2022-10-21T18:54:42.000+00:00,2022-10-21T19:41:40.000+00:00,2022-10-21T20:27:32.000+00:00
5014,Frederic DE CARVALHO,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:44.000+00:00,2022-10-21T09:15:13.000+00:00,2022-10-21T10:30:45.000+00:00,2022-10-21T12:38:43.000+00:00,2022-10-21T15:05:10.000+00:00,2022-10-21T16:54:45.000+00:00,2022-10-21T17:56:36.000+00:00,2022-10-21T19:00:00.000+00:00,2022-10-21T19:45:37.000+00:00,2022-10-21T20:30:33.000+00:00
5641,Gérard DOMINICI,FINISHER,M7-M8H,MALE,FR,2022-10-21T07:05:30.000+00:00,2022-10-21T09:19:09.000+00:00,2022-10-21T10:38:49.000+00:00,2022-10-21T12:35:49.000+00:00,2022-10-21T14:48:51.000+00:00,2022-10-21T16:51:43.000+00:00,2022-10-21T17:50:53.000+00:00,2022-10-21T19:02:22.000+00:00,2022-10-21T19:43:09.000+00:00,2022-10-21T20:29:54.000+00:00
5353,Claudette HENRY,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:08.000+00:00,2022-10-21T09:15:27.000+00:00,2022-10-21T10:39:06.000+00:00,2022-10-21T12:43:15.000+00:00,2022-10-21T14:57:37.000+00:00,2022-10-21T16:55:36.000+00:00,2022-10-21T17:55:44.000+00:00,2022-10-21T18:56:59.000+00:00,2022-10-21T19:40:48.000+00:00,2022-10-21T20:35:23.000+00:00
5356,Laurent HENRY,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:09.000+00:00,2022-10-21T09:15:25.000+00:00,2022-10-21T10:39:06.000+00:00,2022-10-21T12:43:13.000+00:00,2022-10-21T15:05:03.000+00:00,2022-10-21T16:55:35.000+00:00,2022-10-21T17:55:44.000+00:00,2022-10-21T18:56:58.000+00:00,2022-10-21T19:40:46.000+00:00,2022-10-21T22:56:32.000+00:00
5357,David GAUBERT,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:07.000+00:00,2022-10-21T09:13:45.000+00:00,2022-10-21T10:33:31.000+00:00,2022-10-21T12:40:22.000+00:00,2022-10-21T15:07:30.000+00:00,2022-10-21T17:05:22.000+00:00,2022-10-21T17:57:23.000+00:00,2022-10-21T19:07:06.000+00:00,2022-10-21T19:45:58.000+00:00,2022-10-21T20:26:51.000+00:00
5474,Sylvain CAUSSE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:26.000+00:00,2022-10-21T09:22:47.000+00:00,2022-10-21T10:40:29.000+00:00,2022-10-21T12:58:22.000+00:00,2022-10-21T15:02:22.000+00:00,2022-10-21T16:48:56.000+00:00,2022-10-21T17:49:28.000+00:00,2022-10-21T18:51:58.000+00:00,2022-10-21T19:43:08.000+00:00,2022-10-21T20:31:22.000+00:00
5546,Emmanuelle FOCH,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T07:05:06.000+00:00,2022-10-21T09:18:56.000+00:00,2022-10-21T10:45:56.000+00:00,2022-10-21T12:56:26.000+00:00,2022-10-21T15:13:50.000+00:00,2022-10-21T17:04:13.000+00:00,2022-10-21T18:00:33.000+00:00,2022-10-21T19:08:35.000+00:00,2022-10-21T19:48:15.000+00:00,2022-10-21T20:29:15.000+00:00
5482,Franky CROISIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:26.000+00:00,2022-10-21T09:06:28.000+00:00,2022-10-21T10:15:49.000+00:00,2022-10-21T12:17:08.000+00:00,2022-10-21T14:38:15.000+00:00,2022-10-21T16:40:09.000+00:00,2022-10-21T17:50:12.000+00:00,2022-10-21T18:58:24.000+00:00,2022-10-21T19:42:22.000+00:00,2022-10-21T20:30:31.000+00:00
5486,Sebastien GUIDICE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:40.000+00:00,2022-10-21T09:25:52.000+00:00,2022-10-21T10:50:37.000+00:00,2022-10-21T12:50:49.000+00:00,2022-10-21T15:14:32.000+00:00,2022-10-21T17:05:25.000+00:00,2022-10-21T18:03:13.000+00:00,2022-10-21T19:10:29.000+00:00,2022-10-21T19:51:20.000+00:00,2022-10-21T20:37:55.000+00:00
