bib,name,status,category,sex,country,Peyreleau,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5179,Laure PAUL,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:19:35.000+00:00,2023-10-20T10:58:19.000+00:00,2023-10-20T12:47:25.000+00:00,2023-10-20T14:22:28.000+00:00,2023-10-20T15:07:23.000+00:00,2023-10-20T16:00:21.000+00:00,2023-10-20T16:38:41.000+00:00,2023-10-20T17:26:29.000+00:00
5284,Angélina ROBERT,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:19:18.000+00:00,2023-10-20T11:04:08.000+00:00,2023-10-20T12:41:07.000+00:00,2023-10-20T14:21:45.000+00:00,2023-10-20T15:05:58.000+00:00,2023-10-20T16:04:02.000+00:00,2023-10-20T16:36:58.000+00:00,2023-10-20T17:11:29.000+00:00
5186,Vanessa TURQUAND,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:19:23.000+00:00,2023-10-20T11:04:08.000+00:00,2023-10-20T12:41:07.000+00:00,2023-10-20T14:21:44.000+00:00,2023-10-20T15:05:58.000+00:00,2023-10-20T16:04:07.000+00:00,2023-10-20T16:37:01.000+00:00,2023-10-20T17:11:29.000+00:00
5613,Sébastien PONTS,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:37.000+00:00,2023-10-20T11:10:24.000+00:00,2023-10-20T12:53:16.000+00:00,2023-10-20T14:30:33.000+00:00,2023-10-20T15:17:05.000+00:00,2023-10-20T16:10:24.000+00:00,2023-10-20T16:39:39.000+00:00,2023-10-20T17:20:24.000+00:00
5672,Simon MARESCHAL DE CHARENTENAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:34:24.000+00:00,2023-10-20T11:13:25.000+00:00,2023-10-20T12:48:13.000+00:00,2023-10-20T14:20:53.000+00:00,2023-10-20T15:09:22.000+00:00,2023-10-20T16:04:20.000+00:00,2023-10-20T16:38:06.000+00:00,2023-10-20T17:12:24.000+00:00
5678,Vincent PATUREAU,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:36:29.000+00:00,2023-10-20T11:08:04.000+00:00,2023-10-20T12:42:03.000+00:00,2023-10-20T14:24:49.000+00:00,2023-10-20T15:06:38.000+00:00,2023-10-20T16:07:40.000+00:00,2023-10-20T16:39:00.000+00:00,2023-10-20T17:12:29.000+00:00
5485,Florian VERRINE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:22:38.000+00:00,2023-10-20T11:04:26.000+00:00,2023-10-20T12:46:36.000+00:00,2023-10-20T14:35:00.000+00:00,2023-10-20T15:18:40.000+00:00,2023-10-20T16:14:24.000+00:00,2023-10-20T16:41:22.000+00:00,2023-10-20T17:12:55.000+00:00
5113,Faride MODOLO,FINISHER,M5-M6H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:26:19.000+00:00,2023-10-20T11:14:03.000+00:00,2023-10-20T13:01:38.000+00:00,2023-10-20T14:35:29.000+00:00,2023-10-20T15:16:06.000+00:00,2023-10-20T16:13:12.000+00:00,2023-10-20T16:42:39.000+00:00,2023-10-20T17:13:24.000+00:00
5392,Séverine DEGIVES,FINISHER,M3-M4F,FEMALE,BE,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:09.000+00:00,2023-10-20T11:27:52.000+00:00,2023-10-20T13:10:25.000+00:00,2023-10-20T14:44:34.000+00:00,2023-10-20T15:21:30.000+00:00,2023-10-20T16:12:29.000+00:00,2023-10-20T16:42:04.000+00:00,2023-10-20T17:14:23.000+00:00
5145,Olivier COCHEZ,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:25:37.000+00:00,2023-10-20T11:06:00.000+00:00,2023-10-20T12:45:17.000+00:00,2023-10-20T14:31:28.000+00:00,2023-10-20T15:09:51.000+00:00,2023-10-20T16:06:00.000+00:00,2023-10-20T16:38:25.000+00:00,2023-10-20T17:20:31.000+00:00
5466,Olivier RAGUENES,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:34:38.000+00:00,2023-10-20T11:13:02.000+00:00,2023-10-20T12:55:42.000+00:00,2023-10-20T14:37:42.000+00:00,2023-10-20T15:19:19.000+00:00,2023-10-20T16:12:18.000+00:00,2023-10-20T16:42:42.000+00:00,2023-10-20T17:14:25.000+00:00
5065,Laurent COUDRAY,FINISHER,M5-M6H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:30.000+00:00,2023-10-20T10:56:46.000+00:00,2023-10-20T12:43:49.000+00:00,2023-10-20T14:29:38.000+00:00,2023-10-20T15:08:30.000+00:00,2023-10-20T16:09:49.000+00:00,2023-10-20T16:46:42.000+00:00,2023-10-20T17:15:35.000+00:00
5247,Jean ABBRACCHIO,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:04:46.000+00:00,2023-10-20T10:41:17.000+00:00,2023-10-20T12:33:51.000+00:00,2023-10-20T14:22:01.000+00:00,2023-10-20T15:07:36.000+00:00,2023-10-20T16:06:19.000+00:00,2023-10-20T16:46:24.000+00:00,2023-10-20T17:16:29.000+00:00
5575,Ludovic CAILLEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:34:51.000+00:00,2023-10-20T11:17:34.000+00:00,2023-10-20T12:56:07.000+00:00,2023-10-20T14:51:22.000+00:00,2023-10-20T15:28:00.000+00:00,2023-10-20T16:18:46.000+00:00,2023-10-20T16:50:10.000+00:00,2023-10-20T17:17:21.000+00:00
5576,Olivier BLOT,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:34:43.000+00:00,2023-10-20T11:17:33.000+00:00,2023-10-20T12:55:55.000+00:00,2023-10-20T14:51:23.000+00:00,2023-10-20T15:28:00.000+00:00,2023-10-20T16:18:44.000+00:00,2023-10-20T16:50:09.000+00:00,2023-10-20T17:17:21.000+00:00
5248,Florent COMBES,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:16:33.000+00:00,2023-10-20T10:57:45.000+00:00,2023-10-20T12:38:44.000+00:00,2023-10-20T14:26:18.000+00:00,2023-10-20T15:08:25.000+00:00,2023-10-20T16:11:48.000+00:00,2023-10-20T16:52:06.000+00:00,2023-10-20T17:17:27.000+00:00
5404,David JAYET,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:31:36.000+00:00,2023-10-20T11:03:59.000+00:00,2023-10-20T12:47:48.000+00:00,2023-10-20T14:30:36.000+00:00,2023-10-20T15:09:30.000+00:00,2023-10-20T16:17:27.000+00:00,2023-10-20T16:51:31.000+00:00,2023-10-20T17:20:40.000+00:00
5053,Sacha KERVEILLANT,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:15:23.000+00:00,2023-10-20T11:04:30.000+00:00,2023-10-20T12:38:34.000+00:00,2023-10-20T14:22:56.000+00:00,2023-10-20T15:07:38.000+00:00,2023-10-20T16:02:55.000+00:00,2023-10-20T16:33:47.000+00:00,2023-10-20T17:20:56.000+00:00
5677,Veronique PODEVIN PLANTADE,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:18.000+00:00,2023-10-20T11:21:49.000+00:00,2023-10-20T13:04:40.000+00:00,2023-10-20T14:49:26.000+00:00,2023-10-20T15:27:54.000+00:00,2023-10-20T16:20:53.000+00:00,2023-10-20T16:48:57.000+00:00,2023-10-20T21:50:45.000+00:00
5137,Matthieu CHEVRIER,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:11:30.000+00:00,2023-10-20T10:50:34.000+00:00,2023-10-20T12:37:57.000+00:00,2023-10-20T14:27:00.000+00:00,2023-10-20T15:12:47.000+00:00,2023-10-20T16:13:13.000+00:00,2023-10-20T16:52:14.000+00:00,2023-10-20T17:31:23.000+00:00
5277,Sabrina BELLESOEUR,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:12:38.000+00:00,2023-10-20T10:52:06.000+00:00,2023-10-20T12:33:54.000+00:00,2023-10-20T14:14:37.000+00:00,2023-10-20T15:02:08.000+00:00,2023-10-20T15:59:26.000+00:00,2023-10-20T16:31:28.000+00:00,2023-10-20T17:23:34.000+00:00
5312,Emmanuel LEVEQUE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:01.000+00:00,2023-10-20T11:36:35.000+00:00,2023-10-20T13:06:35.000+00:00,2023-10-20T14:49:03.000+00:00,2023-10-20T15:27:57.000+00:00,2023-10-20T16:20:56.000+00:00,2023-10-20T16:52:07.000+00:00,2023-10-20T17:23:57.000+00:00
5238,Simon PILETTE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:52.000+00:00,2023-10-20T11:23:48.000+00:00,2023-10-20T13:03:48.000+00:00,2023-10-20T14:45:06.000+00:00,2023-10-20T15:26:39.000+00:00,2023-10-20T16:25:45.000+00:00,2023-10-20T16:55:19.000+00:00,2023-10-20T17:26:22.000+00:00
5492,Mikael POULET,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:22:40.000+00:00,2023-10-20T11:03:44.000+00:00,2023-10-20T12:40:56.000+00:00,2023-10-20T14:51:31.000+00:00,2023-10-20T15:39:08.000+00:00,2023-10-20T16:25:45.000+00:00,2023-10-20T16:55:20.000+00:00,2023-10-20T17:26:23.000+00:00
5103,Annabelle MARTINEAU,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:20:06.000+00:00,2023-10-20T11:04:09.000+00:00,2023-10-20T12:46:01.000+00:00,2023-10-20T14:39:48.000+00:00,2023-10-20T15:20:59.000+00:00,2023-10-20T16:14:50.000+00:00,2023-10-20T16:49:33.000+00:00,2023-10-20T17:26:24.000+00:00
5139,Corine DANVERS,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:27.000+00:00,2023-10-20T11:04:01.000+00:00,2023-10-20T12:33:47.000+00:00,2023-10-20T14:37:20.000+00:00,2023-10-20T15:17:23.000+00:00,2023-10-20T16:15:57.000+00:00,2023-10-20T16:52:17.000+00:00,2023-10-20T17:32:35.000+00:00
5140,Benoit DANVERS,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:27.000+00:00,2023-10-20T11:03:52.000+00:00,2023-10-20T12:33:47.000+00:00,2023-10-20T14:37:20.000+00:00,2023-10-20T15:17:22.000+00:00,2023-10-20T16:16:01.000+00:00,2023-10-20T16:52:18.000+00:00,2023-10-20T17:32:37.000+00:00
5169,Jean Michel ADAMSKI,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:16:15.000+00:00,2023-10-20T11:04:22.000+00:00,2023-10-20T12:43:00.000+00:00,2023-10-20T14:31:46.000+00:00,2023-10-20T15:21:27.000+00:00,2023-10-20T16:16:30.000+00:00,2023-10-20T16:49:18.000+00:00,2023-10-20T17:26:55.000+00:00
5582,Nicolas GE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:54.000+00:00,2023-10-20T11:36:51.000+00:00,2023-10-20T13:12:31.000+00:00,2023-10-20T14:51:51.000+00:00,2023-10-20T15:31:54.000+00:00,2023-10-20T16:23:08.000+00:00,2023-10-20T16:52:51.000+00:00,2023-10-20T17:27:24.000+00:00
5586,Tony PINEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:33:15.000+00:00,2023-10-20T11:17:25.000+00:00,2023-10-20T12:59:55.000+00:00,2023-10-20T14:52:07.000+00:00,2023-10-20T15:36:03.000+00:00,2023-10-20T16:31:19.000+00:00,2023-10-20T17:03:41.000+00:00,2023-10-20T17:27:34.000+00:00
5191,Yon PEREZ,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:54.000+00:00,2023-10-20T10:57:43.000+00:00,2023-10-20T12:42:02.000+00:00,2023-10-20T14:34:10.000+00:00,2023-10-20T15:15:41.000+00:00,2023-10-20T16:19:10.000+00:00,2023-10-20T16:54:40.000+00:00,2023-10-20T17:37:32.000+00:00
5521,Florian VERNIERES,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:19:02.000+00:00,2023-10-20T10:49:59.000+00:00,2023-10-20T12:33:06.000+00:00,2023-10-20T14:26:35.000+00:00,2023-10-20T15:13:43.000+00:00,2023-10-20T16:18:13.000+00:00,2023-10-20T16:55:38.000+00:00,2023-10-20T17:36:47.000+00:00
5620,Christophe GUINAUDEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:32:25.000+00:00,2023-10-20T11:17:01.000+00:00,2023-10-20T12:55:35.000+00:00,2023-10-20T14:35:05.000+00:00,2023-10-20T15:18:39.000+00:00,2023-10-20T16:21:27.000+00:00,2023-10-20T17:01:09.000+00:00,2023-10-20T17:38:12.000+00:00
5168,Renaud VINCENT,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:57.000+00:00,2023-10-20T11:15:18.000+00:00,2023-10-20T12:59:41.000+00:00,2023-10-20T14:48:21.000+00:00,2023-10-20T15:28:02.000+00:00,2023-10-20T16:24:12.000+00:00,2023-10-20T16:59:13.000+00:00,2023-10-20T17:44:04.000+00:00
5636,Aurelie BOUILLAUD,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:58.000+00:00,2023-10-20T11:27:47.000+00:00,2023-10-20T13:09:30.000+00:00,2023-10-20T14:51:14.000+00:00,2023-10-20T15:27:47.000+00:00,2023-10-20T16:28:06.000+00:00,2023-10-20T17:01:48.000+00:00,2023-10-20T17:40:57.000+00:00
5638,Stephane LESIMPLE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:40:52.000+00:00,2023-10-20T11:21:45.000+00:00,2023-10-20T13:00:04.000+00:00,2023-10-20T14:45:48.000+00:00,2023-10-20T15:25:41.000+00:00,2023-10-20T16:21:48.000+00:00,2023-10-20T16:54:44.000+00:00,2023-10-20T17:43:57.000+00:00
5224,Yannick BELTRAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:35:22.000+00:00,2023-10-20T11:22:58.000+00:00,2023-10-20T13:03:40.000+00:00,2023-10-20T14:38:32.000+00:00,2023-10-20T15:20:28.000+00:00,2023-10-20T16:26:49.000+00:00,2023-10-20T17:01:56.000+00:00,2023-10-20T17:33:42.000+00:00
5270,Floriane GASNERIE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:38:42.000+00:00,2023-10-20T11:22:53.000+00:00,2023-10-20T13:14:09.000+00:00,2023-10-20T14:50:36.000+00:00,2023-10-20T15:29:51.000+00:00,2023-10-20T16:28:43.000+00:00,2023-10-20T16:59:18.000+00:00,2023-10-20T17:33:45.000+00:00
5366,Mika DE MARCO,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:23:28.000+00:00,2023-10-20T11:07:04.000+00:00,2023-10-20T12:44:20.000+00:00,2023-10-20T14:51:36.000+00:00,2023-10-20T15:30:12.000+00:00,2023-10-20T16:24:13.000+00:00,2023-10-20T17:02:45.000+00:00,2023-10-20T17:34:16.000+00:00
5567,Agnes SOULA,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:43:49.000+00:00,2023-10-20T11:34:26.000+00:00,2023-10-20T13:14:34.000+00:00,2023-10-20T14:55:18.000+00:00,2023-10-20T15:41:59.000+00:00,2023-10-20T16:36:36.000+00:00,2023-10-20T17:07:24.000+00:00,2023-10-20T17:35:35.000+00:00
5275,Arnaud BIOULAC,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:33:22.000+00:00,2023-10-20T11:16:40.000+00:00,2023-10-20T12:58:51.000+00:00,2023-10-20T14:51:57.000+00:00,2023-10-20T15:28:30.000+00:00,2023-10-20T16:21:07.000+00:00,2023-10-20T17:09:36.000+00:00,2023-10-20T17:36:20.000+00:00
5322,Edouard LECOMTE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:22:18.000+00:00,2023-10-20T11:15:47.000+00:00,2023-10-20T12:56:00.000+00:00,2023-10-20T14:47:06.000+00:00,2023-10-20T15:26:38.000+00:00,2023-10-20T16:22:33.000+00:00,2023-10-20T17:03:38.000+00:00,2023-10-20T17:36:34.000+00:00
5323,Nicolas ARENES,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:22:14.000+00:00,2023-10-20T11:15:47.000+00:00,2023-10-20T12:55:57.000+00:00,2023-10-20T14:47:08.000+00:00,2023-10-20T15:26:38.000+00:00,2023-10-20T16:22:31.000+00:00,2023-10-20T17:03:39.000+00:00,2023-10-20T17:36:34.000+00:00
5344,Nicolas FRÉRET,FINISHER,M1-M2H,MALE,CA,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:04.000+00:00,2023-10-20T11:03:04.000+00:00,2023-10-20T12:47:36.000+00:00,2023-10-20T14:29:29.000+00:00,2023-10-20T15:21:39.000+00:00,2023-10-20T16:24:13.000+00:00,2023-10-20T17:05:55.000+00:00,2023-10-20T17:36:39.000+00:00
5170,Patrick GÉLIE,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:31:02.000+00:00,2023-10-20T11:09:26.000+00:00,2023-10-20T12:55:39.000+00:00,2023-10-20T14:52:05.000+00:00,2023-10-20T15:35:42.000+00:00,2023-10-20T16:34:52.000+00:00,2023-10-20T17:05:39.000+00:00,2023-10-20T19:07:42.000+00:00
5159,Emilie TEILLET,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:24:57.000+00:00,2023-10-20T11:15:52.000+00:00,2023-10-20T12:58:48.000+00:00,2023-10-20T14:57:20.000+00:00,2023-10-20T15:37:05.000+00:00,2023-10-20T16:32:22.000+00:00,2023-10-20T17:06:11.000+00:00,2023-10-20T17:36:50.000+00:00
5154,Christopher ENFRIN,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:24:57.000+00:00,2023-10-20T11:15:54.000+00:00,2023-10-20T12:57:48.000+00:00,2023-10-20T14:57:10.000+00:00,2023-10-20T15:37:05.000+00:00,2023-10-20T16:32:19.000+00:00,2023-10-20T17:06:07.000+00:00,2023-10-20T18:44:16.000+00:00
5315,Sandrine JOURDAIN,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:21:27.000+00:00,2023-10-20T11:08:51.000+00:00,2023-10-20T12:59:11.000+00:00,2023-10-20T14:48:39.000+00:00,2023-10-20T15:35:35.000+00:00,2023-10-20T16:36:15.000+00:00,2023-10-20T17:06:49.000+00:00,2023-10-20T17:44:19.000+00:00
5101,Quentin DEFOSSE,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:15:39.000+00:00,2023-10-20T10:56:04.000+00:00,2023-10-20T12:37:58.000+00:00,2023-10-20T14:27:03.000+00:00,2023-10-20T15:15:40.000+00:00,2023-10-20T16:21:04.000+00:00,2023-10-20T16:58:01.000+00:00,2023-10-20T17:37:38.000+00:00
5560,Pascal SOUFFLEUX,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:00.000+00:00,2023-10-20T11:30:33.000+00:00,2023-10-20T13:15:45.000+00:00,2023-10-20T14:54:41.000+00:00,2023-10-20T15:35:44.000+00:00,2023-10-20T16:32:39.000+00:00,2023-10-20T17:04:48.000+00:00,2023-10-20T17:37:51.000+00:00
5661,Jean-Paul FUENTES,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:22:52.000+00:00,2023-10-20T10:55:04.000+00:00,2023-10-20T12:49:13.000+00:00,2023-10-20T14:40:06.000+00:00,2023-10-20T15:24:45.000+00:00,2023-10-20T16:27:51.000+00:00,2023-10-20T17:08:54.000+00:00,2023-10-20T17:37:54.000+00:00
5397,Corentin GAUMONT,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:37:38.000+00:00,2023-10-20T11:22:44.000+00:00,2023-10-20T13:06:13.000+00:00,2023-10-20T14:54:56.000+00:00,2023-10-20T15:34:22.000+00:00,2023-10-20T16:35:22.000+00:00,2023-10-20T17:10:13.000+00:00,2023-10-20T17:38:56.000+00:00
5621,Guillaume CROZE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:37:38.000+00:00,2023-10-20T11:21:32.000+00:00,2023-10-20T13:06:13.000+00:00,2023-10-20T14:54:56.000+00:00,2023-10-20T15:34:21.000+00:00,2023-10-20T16:35:22.000+00:00,2023-10-20T17:10:22.000+00:00,2023-10-20T17:38:56.000+00:00
5266,Nicolas SERRA,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:33:22.000+00:00,2023-10-20T11:16:43.000+00:00,2023-10-20T12:58:52.000+00:00,2023-10-20T14:50:50.000+00:00,2023-10-20T15:28:30.000+00:00,2023-10-20T16:28:34.000+00:00,2023-10-20T17:10:12.000+00:00,2023-10-20T17:38:57.000+00:00
5151,Stephane GOUBELLE,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:26:14.000+00:00,2023-10-20T11:08:04.000+00:00,2023-10-20T12:54:41.000+00:00,2023-10-20T14:39:43.000+00:00,2023-10-20T15:20:17.000+00:00,2023-10-20T16:33:02.000+00:00,2023-10-20T17:08:39.000+00:00,2023-10-20T19:34:11.000+00:00
5013,Emmanuel COMMEYRAS,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:17:13.000+00:00,2023-10-20T10:59:03.000+00:00,2023-10-20T12:45:48.000+00:00,2023-10-20T14:29:52.000+00:00,2023-10-20T15:22:51.000+00:00,2023-10-20T16:29:02.000+00:00,2023-10-20T17:02:18.000+00:00,2023-10-20T17:39:59.000+00:00
5627,Nicolas TROTTIER,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:29:03.000+00:00,2023-10-20T11:21:29.000+00:00,2023-10-20T13:04:28.000+00:00,2023-10-20T14:49:03.000+00:00,2023-10-20T15:35:34.000+00:00,2023-10-20T16:28:36.000+00:00,2023-10-20T17:05:26.000+00:00,2023-10-20T17:40:42.000+00:00
5208,Marie MARCHESANI,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:02.000+00:00,2023-10-20T11:04:14.000+00:00,2023-10-20T12:58:33.000+00:00,2023-10-20T14:50:17.000+00:00,2023-10-20T15:34:57.000+00:00,2023-10-20T16:30:15.000+00:00,2023-10-20T17:04:55.000+00:00,2023-10-20T17:40:43.000+00:00
5209,Christophe VERDOUX,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:02.000+00:00,2023-10-20T11:04:10.000+00:00,2023-10-20T12:58:33.000+00:00,2023-10-20T14:54:09.000+00:00,2023-10-20T15:34:57.000+00:00,2023-10-20T16:30:15.000+00:00,2023-10-20T17:04:57.000+00:00,2023-10-20T17:40:44.000+00:00
5201,Romain AVIGNON,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:31:41.000+00:00,2023-10-20T11:13:58.000+00:00,2023-10-20T12:56:50.000+00:00,2023-10-20T14:37:39.000+00:00,2023-10-20T15:19:00.000+00:00,2023-10-20T16:27:32.000+00:00,2023-10-20T17:06:13.000+00:00,2023-10-20T17:40:46.000+00:00
5198,Julien ROLLE,FINISHER,S-M0H,MALE,CH,2023-10-20T06:50:38.000+00:00,2023-10-20T08:59:19.000+00:00,2023-10-20T10:34:45.000+00:00,2023-10-20T12:27:39.000+00:00,2023-10-20T14:35:17.000+00:00,2023-10-20T15:20:01.000+00:00,2023-10-20T16:28:53.000+00:00,2023-10-20T17:10:23.000+00:00,2023-10-20T17:40:48.000+00:00
5007,Jahmel EL BOUZIDI,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:17:23.000+00:00,2023-10-20T11:04:20.000+00:00,2023-10-20T12:49:39.000+00:00,2023-10-20T14:49:37.000+00:00,2023-10-20T15:33:48.000+00:00,2023-10-20T16:32:42.000+00:00,2023-10-20T17:10:27.000+00:00,2023-10-20T17:40:49.000+00:00
5542,Nicolas DURET,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:27:55.000+00:00,2023-10-20T11:23:04.000+00:00,2023-10-20T12:56:59.000+00:00,2023-10-20T14:48:41.000+00:00,2023-10-20T15:29:37.000+00:00,2023-10-20T16:24:16.000+00:00,2023-10-20T17:05:02.000+00:00,2023-10-20T18:20:45.000+00:00
5606,Sylvie DALMAYRAC,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:40:56.000+00:00,2023-10-20T11:23:25.000+00:00,2023-10-20T13:04:32.000+00:00,2023-10-20T14:47:29.000+00:00,2023-10-20T15:30:42.000+00:00,2023-10-20T16:31:39.000+00:00,2023-10-20T17:05:48.000+00:00,2023-10-20T17:42:07.000+00:00
5136,Christian DUBOC,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:18:54.000+00:00,2023-10-20T11:04:24.000+00:00,2023-10-20T12:52:54.000+00:00,2023-10-20T14:45:59.000+00:00,2023-10-20T15:30:02.000+00:00,2023-10-20T16:30:23.000+00:00,2023-10-20T17:05:58.000+00:00,2023-10-20T17:42:10.000+00:00
5517,Tony POEZEVARA,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:26:03.000+00:00,2023-10-20T11:08:26.000+00:00,2023-10-20T12:56:13.000+00:00,2023-10-20T14:48:40.000+00:00,2023-10-20T15:31:20.000+00:00,2023-10-20T16:32:45.000+00:00,2023-10-20T17:11:05.000+00:00,2023-10-21T01:03:38.000+00:00
5324,John PERERA,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:26:57.000+00:00,2023-10-20T11:17:26.000+00:00,2023-10-20T13:03:38.000+00:00,2023-10-20T14:51:51.000+00:00,2023-10-20T15:37:33.000+00:00,2023-10-20T16:35:25.000+00:00,2023-10-20T17:11:40.000+00:00,2023-10-20T17:44:41.000+00:00
